ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,201,250,186,85,161,75,173.19402985074626,79.39303482587064,1.3226184468022637,212,0.9167010062975612,15.99753570059363,1,0.804,0.7560759510180216,25.34934665224956,24.08318915758459,5.0,2.4993923151863284,2.23606797749979,9.0,10.128936146234748,85.99471954292453,57.79898987322333,0.9481132075471698,0.441243359468565,0.023349965397300342,0.1553170569493227,0.10160707380968825,0.0195785803603119,0.013452305124558158,0.037773068991551424,0.052239917983001295,0.04140424400586258,0.010916227055662711,0.009323562557343528,0.009580551173229668,0.003988538567535684,0.009169331474193696,0.012903885275289058,0.020493341355016036,0.004469482057592427,0.0006181963495614472,0.0031744839734967564,0.007267328537841475,0.000993524288159238,0.010988970597016222,0.002615383223489217,0.0027220412255464974,0.011523142200271841,0.0065112350697052205,0.00907917009426217,0.0058643107446609095,0.0038758881966340975,0.005566463723263707,173.19402985074626,79.39303482587064,0,3.5540504065410534,8.687750237122792,2,1.0,35.38461538461539,16.876717766539734,3,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,153,189,183,93,162,84,172.281045751634,88.0326797385621,1.2773129462870867,161,0.9155329546098568,13.957279475043833,1,0.8095238095238095,0.7828934975620624,22.099307007377618,20.396078054371138,4.123105625617661,2.2283218201171264,2.0,8.0,8.889290943521756,84.55764115430375,49.55634918610404,0.9503105590062112,0.46216146936300384,0.01299226623999575,0.15432849881174163,0.10957569987879671,0.007186705673511734,0.007353471668115004,0.036393019816017745,0.05427971996245604,0.042161602484226526,0.0015762466228882335,0.0022303283068221707,0.002093059634563133,0.006970751837331483,0.0073158250712381185,0.010762246453247002,0.01857334775544257,0.0024191559726720133,0.0015389127214844509,0.002872512956866605,0.0026606086657749686,0.00299815158573011,0.012843016714104372,0.0058357668110545725,0.008786623735726654,0.010334824255557632,0.0016546559447258903,0.0015680781340494051,0.0016124411898269827,0.004269442679976099,0.0038825472049996983,172.281045751634,88.0326797385621,0,172.69090088302679,8.22333033128682,3,2.0,89.28571428571429,8.687750237122792,1,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
1,3,252,352,189,102,157,91,172.46428571428572,96.25396825396825,1.719849442967015,280,0.960759814311393,17.91246396432554,1,0.7159090909090909,0.581446244663626,34.369559295751145,31.25699921617557,5.0,2.3934312293981073,2.0,8.817245614403577,9.533485033006082,85.4458641845443,73.79898987322332,0.9,0.32840979045369595,0.02636097218349214,0.11036630624254191,0.08952560918224912,0.026304527388685054,0.018530772411129805,0.03935759816842343,0.04988219548975772,0.04148735805591464,0.01958119398808326,0.01710337855067165,0.013669919078046688,0.013760721693725879,0.02279239349092222,0.019479824392327143,0.022672778854802376,0.0105244472266063,0.01176520412121694,0.007964371148894063,0.010406274180373267,0.010743733250515508,0.002577893125279989,0.009191375462551039,0.005839124366963552,0.013242266648681689,0.005177834307697853,0.0038961870507703473,0.004763132922276323,0.0023109993197816597,0.007848182685550962,172.46428571428572,96.25396825396825,0,3.7550487104320993,8.22333033128682,2,1.0,29.62962962962963,16.876717766539734,1,3,3,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0
2,1,217,260,187,85,161,75,173.036866359447,79.69124423963133,1.337166001589986,227,0.9221299337261057,16.622063085174787,1,0.8346153846153846,0.7478503034110413,26.80104251424866,25.079872407968907,5.0,2.5556004430986667,2.23606797749979,9.0,10.368796019345641,87.6285500432989,60.384776310850235,0.9559471365638766,0.43855583246063845,0.016226443380961197,0.14992718564988802,0.10665287065355879,0.005534974017929097,0.00825862106813068,0.04134524709457976,0.05391402693880532,0.044206037827007334,0.006036497852098602,0.00828862163724522,0.005757901023402799,0.007644534078697705,0.012102115345043024,0.013011436137599098,0.021658074599593298,0.00528044532819482,0.001354812197055108,0.006808632676812085,0.0041846888209300746,0.00045810652185161385,0.01043919843906206,0.0020455514714865612,0.003912194096912903,0.01174273202094702,0.0035156873601860303,0.007203776812351925,0.002729750732509293,0.005562523767746499,0.0028877063750338957,173.036866359447,79.69124423963133,0,1.7961861175115397,8.670927866969931,2,1.0,32.83582089552239,16.476227755189008,3,1,1,0.3370893315619245,0.3370893315619245,nan,0.3370893315619245,1,2,1.0,1.0,1,-0.15716349129925788,0.2982094137606879
2,2,143,160,183,93,163,85,172.72727272727272,88.35664335664336,1.2457419177953923,146,0.9161758425823183,13.493452297211721,1,0.89375,0.8027344875491664,21.383617242597666,19.4164878389476,4.0,2.2007408961292136,2.0,7.0,8.570051876512547,87.52644719877594,47.31370849898476,0.9794520547945206,0.48295293076161344,0.021038046625573275,0.1411923566940659,0.12260927488372993,0.015821348423595612,0.007955427049900342,0.045538365911208425,0.04168453792452319,0.051234296204621735,0.007782715239403499,0.00427003559021455,0.004695824849699814,0.0015603406401672056,0.012285368123523096,0.003161849206441182,0.023621563575175704,0.0009224066329043187,0.0034691302528127486,0.004867356214889363,0.0032457129743821427,0.0019636255517587317,0.018210747699235336,0.0038634614503555683,0.015076691616439401,0.011730901348876098,0.006730449803841154,0.0036667972575167825,0.006246673550073441,0.0039014690906150596,0.0021651418478837435,172.72727272727272,88.35664335664336,0,176.21064569653575,7.8142881481347075,3,2.0,92.3076923076923,8.670927866969931,1,2,2,0.551426277600175,0.551426277600175,nan,0.551426277600175,2,2,1.0,1.0,2,0.44622697563872293,0.3239636180812653
2,3,257,297,190,101,157,92,172.96498054474708,96.16731517509727,1.7291108059026565,271,0.9678840240983512,18.089294154193436,1,0.8653198653198653,0.5783319360368955,36.559934650723385,32.2490309931942,4.47213595499958,2.3582458310919536,2.0,8.0,9.191062565863001,88.06564727669763,74.72792206135786,0.948339483394834,0.31096427342570326,0.003908526333299984,0.10327178141690666,0.09109998078203542,0.007231469308820539,0.0007293908784001704,0.04426419885181652,0.051967466250565975,0.04512612063981696,0.006589725039403775,0.0019680085006910197,0.0015389099810335228,0.024127769007661084,0.025055325490463257,0.0261089291078209,0.025360645535624764,0.004845575756233155,0.0026537563080926124,0.00034064580494886184,0.0014604523418388553,0.011439911508252444,0.01132565008953309,0.011905945676849116,0.011434727306604756,0.014826854600405438,0.0031812036324507954,0.001389874216526326,0.001396302567784394,0.0004680770784715907,0.0010719066508490392,172.96498054474708,96.16731517509727,0,1.99316818595253,7.8142881481347075,2,1.0,28.75,16.476227755189008,1,3,3,0.5081378448103884,0.5081378448103884,nan,0.5081378448103884,3,2,1.0,1.0,3,0.5006948304613559,-0.08665307887098095
3,1,258,310,188,85,157,75,172.15891472868216,79.63565891472868,1.5900365172358417,276,0.953304158215454,18.12445316531431,1,0.832258064516129,0.6289163734040677,33.37369025340313,30.14962686336267,5.0,2.4848316932324797,2.23606797749979,9.0,10.079251282288704,88.76418825374255,71.79898987322332,0.9347826086956522,0.36098043157951176,0.009100913735767237,0.11946174621882062,0.10018341636233702,0.012421725832254774,0.005816769601312914,0.04502213691137364,0.05378002831808616,0.04734413360799082,0.008429236925068048,0.004467455136861566,0.003386566938582402,0.013340415744191375,0.027039324034876046,0.019007007365257542,0.02658884579851627,0.005890598185405704,0.003616812486716231,0.00277581223162931,0.0013315445184481022,0.011857631241594925,0.002540434359868387,0.009612551222532488,0.003080692580477317,0.016116109728357125,0.0039689248525632504,0.0017165279338338065,0.0028673536898250777,0.0016448253283601994,0.00020920776588556606,172.15891472868216,79.63565891472868,0,6.483128548562015,8.550281096862644,2,1.0,32.5,16.342444924228918,3,1,1,1.0631696780946898,0.8797094942690891,nan,1.2167988258310136,1,3,0.8737431821308648,2.0,1,-0.8779516307648407,-0.05558532490265122
3,2,156,189,183,93,162,84,172.18589743589743,88.18589743589743,1.282540806967162,165,0.9088195786882178,14.093451279891855,1,0.8253968253968254,0.7797022867168731,21.85436283423379,20.223748416156685,5.0,2.268970673212416,2.0,8.0,9.117407939884611,89.02246143521509,50.14213562373095,0.9454545454545454,0.4856365989698909,0.034129591777258654,0.14793481502066966,0.11508013274495009,0.02316507869610272,0.02285710191512921,0.04621653309278023,0.03510489442564806,0.04824807251212786,0.00440630809694895,0.0137860449614565,0.012035998554001745,0.0062256309401448355,0.009093240307568777,0.0023816077007181207,0.023398604461491557,0.007468760964781964,0.004435873708127817,0.004961618491660519,0.006011248875915903,0.0021460232401783194,0.021879934457464025,0.005668996385596449,0.011017631135581555,0.01292220376163559,0.009576303079831351,0.005900966393140039,0.008029164073458297,0.007383759646348674,0.002597187791109821,172.18589743589743,88.18589743589743,0,166.50286862663745,7.906007511165229,3,2.0,96.42857142857143,8.550281096862644,1,2,2,0.18035760245758367,0.567663082790359,nan,1.119089360390534,2,3,0.161164611907885,2.0,2,-0.5413752913752887,-0.17074592074592942
3,3,325,410,195,101,154,91,174.0553846153846,95.86769230769231,2.011064405706831,359,0.9755551051839563,20.342144725641095,1,0.7926829268292683,0.49724911701598584,44.55062093088244,40.11234224026316,5.0,2.435049344144177,2.0,8.993833503900904,9.790219343363185,-88.09520445405177,90.62741699796952,0.9052924791086351,0.25718014421313107,0.0047681035390751214,0.09072285636097661,0.07539409315481596,0.009754336233632952,0.001188454541497385,0.03416112712668699,0.051372785026661046,0.03763364885752585,0.010127182023127774,0.0031454663486899684,0.002511614072626486,0.021438692610127548,0.02534591986906255,0.027961119569808623,0.022287662855333457,0.008106777213460824,0.005637032622275498,0.000607920224541764,0.0026412094545920435,0.014907825624458505,0.011938217829337867,0.015365324515216185,0.014470820518523594,0.014474364029186415,0.00580267449105435,0.004832727129988816,0.002053876211159454,0.001222536463134417,0.0024119177966119097,174.0553846153846,95.86769230769231,0,7.014002824800684,7.906007511165229,2,1.0,26.0,16.342444924228918,1,3,3,1.6373163468766403,1.1308204543316651,nan,1.6389582991420535,3,3,0.9989981732504892,2.0,3,1.0904040706375326,-0.29962286740496324
4,1,278,297,188,85,155,76,171.0611510791367,80.06115107913669,1.5984945220035351,281,0.9611209583083534,18.81384047546846,1,0.936026936026936,0.6255886311994434,36.043795984793306,32.2490309931942,5.0,2.5578028006857263,2.23606797749979,8.0,9.952690275249715,-89.63167969336551,74.72792206135786,0.9893238434163701,0.3366739180790094,0.0011414169694627513,0.11521311087492579,0.09462192357602446,0.0004962098948970686,0.0024129672546673708,0.045447537948496576,0.05509783811266276,0.04503475606150756,0.0005523556195178634,0.00042050599485727203,0.0025799046329691836,0.024087750408038712,0.023486015373009216,0.025271063821673243,0.024485445907422285,0.0005674595753493456,0.0011885609614741106,0.0010563946411730307,0.002070094968651117,0.011177467876694915,0.007275046958402601,0.010251886987488398,0.008550456467275562,0.014131021191206536,0.00016840307640860865,0.0006605529209231869,0.001360530763731463,0.001323234304965077,0.0012912321204539693,171.0611510791367,80.06115107913669,0,0.5176581946162923,8.433846719032445,2,1.0,28.75,16.032735426399658,3,1,1,2.235072970231846,1.177339633341206,nan,2.3941384591722197,1,4,0.9335604470447499,3.0,1,-1.0977636495454703,0.42549216440801274
