TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.1418970678182456,1.0,123.58000183105469,50.939998626708984,23.4759464263916,6.505383014678955,0.0,,,,
1.0,1.0,0.21866894466834133,2.0,120.4764633178711,59.60587692260742,23.536956787109375,6.399448871612549,0.0,,,0.039,-0.009
1.0,2.0,0.35877067572722365,3.0,108.89725494384766,66.77397155761719,17.439130783081055,8.778085708618164,0.0,,,,
1.0,3.0,3.0172376780690877,4.0,127.46923828125,70.25386047363281,15.504340171813965,8.062257766723633,0.0,,,0.099,0.117
2.0,1.0,0.19739556394651794,2.0,120.34616088867188,59.76923370361328,23.730052947998047,6.471832752227783,0.0,,,0.353,0.024
2.0,3.0,3.141592653589793,4.0,128.0,70.5,16.0,9.0,0.0,,,0.2,0.088
2.0,4.0,0.21866894466834133,5.0,123.68824005126953,50.6529426574707,23.97081756591797,6.399448394775391,0.0,,,,
2.0,5.0,0.3587707090167373,6.0,108.56163787841797,66.33561706542969,18.375459671020508,8.192880630493164,0.0,,,,
3.0,1.0,0.19739556394651794,2.0,120.42308807373047,59.88461685180664,25.49509620666504,6.667947769165039,0.0,,,0.039,-0.029
3.0,3.0,3.141592653589793,4.0,128.5,70.5,17.0,7.0,0.0,,,0.0,0.128
3.0,6.0,0.2310906770065275,7.0,123.72294616699219,50.552459716796875,25.48062515258789,6.355841159820557,0.0,,,,
3.0,7.0,0.3805063312800144,8.0,108.32759094238281,66.43103790283203,18.75522804260254,8.356290817260742,0.0,,,,
4.0,1.0,0.19739556394651794,2.0,120.36539459228516,59.67308044433594,25.691213607788086,6.275716304779053,0.0,,,0.343,-0.033
4.0,3.0,3.141592653589793,4.0,129.5,70.0,17.0,8.0,0.0,,,0.2,0.088
4.0,8.0,0.2310906770065275,9.0,123.69672393798828,50.66393280029297,25.938703536987305,6.584880828857422,0.0,,,,
4.0,9.0,0.3217505727567366,10.0,107.94999694824219,66.1500015258789,19.606117248535156,8.538147926330566,0.0,,,,
5.0,1.0,0.24497867926188402,2.0,120.23530578613281,59.55883026123047,27.406526565551758,6.305926322937012,0.0,,,0.665,-0.305
5.0,3.0,3.141592653589793,4.0,130.0,70.0,18.0,8.0,0.0,,,1.015,0.056
5.0,10.0,0.21866896131309815,11.0,123.18822479248047,50.6529426574707,26.899377822875977,6.616379261016846,0.0,83.0,12.0,1.13,-0.122
5.0,11.0,0.32175053946722293,12.0,107.50000762939453,66.0,21.819713592529297,8.538147926330566,0.0,,,0.099,-0.131
6.0,1.0,0.29849894604293187,2.0,118.9027099609375,58.81621551513672,30.731977462768555,6.763975620269775,0.0,,,0.191,-0.098
6.0,3.0,2.961739132006545,4.0,129.94400024414062,70.69200134277344,23.076223373413086,8.3181734085083,0.0,,,0.672,-0.031
6.0,10.0,0.27300869940632017,11.0,122.74405670166016,50.128334045410156,32.54818344116211,7.16445255279541,0.0,83.0,12.0,,
6.0,11.0,0.24497867926188402,12.0,106.76472473144531,65.9411849975586,22.313274383544922,8.731282234191895,0.0,,,0.048,0.035
7.0,1.0,0.29849894604293187,2.0,118.4783706665039,58.57027053833008,31.687753677368164,6.396368026733398,0.0,,,0.45,-0.028
7.0,3.0,2.896614057551693,4.0,129.61766052246094,70.97058868408203,26.436382293701172,8.00367546081543,0.0,,,0.394,-0.023
7.0,11.0,0.19739556394651794,12.0,106.88461303710938,66.07691955566406,22.553356170654297,8.825225830078125,0.0,,,0.118,0.062
7.0,12.0,0.3587707090167373,11.0,131.8082275390625,52.67808532714844,16.5028018951416,6.554304122924805,10.0,,,0.0,0.0
7.0,83.0,0.24497867926188402,11.0,113.61766052246094,48.02941131591797,15.764815330505371,5.5783185958862305,10.0,,,0.197,-0.098
8.0,1.0,0.27094681351135363,2.0,118.3638916015625,58.489967346191406,33.93724822998047,6.744626045227051,0.0,,,0.247,-0.129
8.0,3.0,2.8809902235425797,4.0,129.4004364013672,71.1265640258789,28.407306671142578,7.923126220703125,0.0,,,0.318,-0.043
8.0,11.0,0.19739556394651794,12.0,107.15383911132812,66.23076629638672,23.141704559326172,8.629110336303711,0.0,,,0.039,0.014
8.0,12.0,0.3587707090167373,11.0,131.8082275390625,52.67808532714844,16.5028018951416,6.554304122924805,10.0,,,0.271,0.061
8.0,83.0,0.26625207662846423,11.0,113.20768737792969,47.73845672607422,16.751806259155273,5.700876235961914,10.0,,,0.186,-0.296
9.0,1.0,0.2662520433389506,2.0,117.83846282958984,58.092308044433594,35.17002487182617,6.753345966339111,0.0,,,,
9.0,3.0,2.843093707546861,4.0,128.78379821777344,71.79730224609375,29.99675941467285,8.160883903503418,0.0,,,,
9.0,11.0,0.1418970678182456,12.0,107.34999084472656,66.04999542236328,23.334524154663086,9.050968170166016,0.0,,,-0.198,0.089
9.0,12.0,0.40489176553840667,11.0,132.15516662597656,52.637935638427734,17.857677459716797,6.565322399139404,10.0,,,0.1,0.316
