CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
36,33,29.407323837280273,29.407323837280273,0.0,1,NaN,0.2954408381631939
37.0,34.0,20.833324432373047,20.833324432373047,-0.073,15.0,0.005,0.35877067572722365
38.0,35.0,21.913463592529297,21.913463592529297,0.505,5.0,0.821,0.4636475906407117
39,36,25.607852935791016,25.607852935791016,0.0,1,NaN,0.9151007663870323
40,37,31.047897338867188,31.047897338867188,0.0,1,NaN,0.2551823978861977
41,38,28.581974029541016,28.581974029541016,0.0,1,NaN,2.907849534716574
42,39,26.870054244995117,26.870054244995117,0.0,1,NaN,0.7853981633974483
43,40,34.178646087646484,34.178646087646484,0.0,1,NaN,0.22679884310705348
44.0,41.0,31.26877212524414,31.26877212524414,-0.046,2.0,0.344,2.907849534716574
45.0,42.0,30.405588150024414,30.405588150024414,0.215,3.0,0.849,0.7853981633974483
46.0,43.0,16.099689483642578,16.099689483642578,0.458,4.0,0.475,0.4636475906407117
47.0,44.0,17.0,17.0,0.643,5.0,0.593,3.141592653589793
48.0,45.0,22.339237213134766,22.339237213134766,0.453,7.0,0.615,3.0584512943605544
49,27,27.18341064453125,27.18341064453125,0.0,1,NaN,0.2606024134024565
50.0,41.0,24.08270263671875,24.08270263671875,-0.585,8.0,0.804,3.064820643581643
51.0,20.0,20.341697692871094,20.341697692871094,-0.189,5.0,0.352,0.1243550004878402
52.0,46.0,35.337120056152344,35.337120056152344,0.252,2.0,0.49,0.5337082349647805
53.0,42.0,19.091880798339844,19.091880798339844,-0.047,7.0,0.821,0.7853981633974483
54.0,35.0,20.50609588623047,20.50609588623047,0.039,2.0,0.216,0.7853981633974483
55,47,33.23401641845703,33.23401641845703,0.0,1,NaN,0.7853981633974483
56.0,27.0,19.28989028930664,19.28989028930664,-0.401,4.0,0.874,0.3217505727567366
57.0,46.0,21.920310974121094,21.920310974121094,0.338,6.0,0.922,0.7853981633974483
58.0,48.0,29.06740379333496,29.06740379333496,0.238,3.0,0.372,0.7022568707472373
59,49,36.82331085205078,36.82331085205078,0.0,1,NaN,0.8076167832139248
60,50,24.937740325927734,24.937740325927734,0.0,1,NaN,0.7140906270510043
61.0,51.0,34.827972412109375,34.827972412109375,0.339,7.0,-0.06,2.2513176085683706
62,52,40.36665344238281,40.36665344238281,0.0,1,NaN,0.8050035563942847
63.0,53.0,18.828536987304688,18.828536987304688,-0.12,5.0,0.567,2.0647377410199095
64.0,54.0,27.577163696289062,27.577163696289062,0.056,6.0,0.051,0.7853981633974483
65,55,45.53089141845703,45.53089141845703,0.0,1,NaN,0.8519663382679872
66.0,35.0,19.99459457397461,19.99459457397461,-0.158,5.0,0.257,0.6202494189311275
67.0,20.0,18.0,18.0,-0.288,5.0,0.298,3.141592653589793
68.0,26.0,35.50760269165039,35.50760269165039,-0.32,5.0,0.666,0.5516549779452019
69.0,48.0,15.808955192565918,15.808955192565918,0.519,5.0,0.277,0.982793660764939
70.0,55.0,31.581275939941406,31.581275939941406,0.164,5.0,0.493,1.016488906983003
71.0,45.0,16.970561981201172,16.970561981201172,0.428,5.0,0.459,2.356194490192345
72.0,42.0,24.181299209594727,24.181299209594727,0.324,4.0,0.049,0.5404195007803211
73.0,56.0,37.51633071899414,37.51633071899414,0.089,4.0,0.631,1.008874796268412
74.0,57.0,34.36277770996094,34.36277770996094,0.179,4.0,0.65,0.21109333327625876
75,58,40.48827362060547,40.48827362060547,0.0,1,NaN,0.7399748883708933
76.0,27.0,20.0,20.0,-0.25,3.0,0.449,3.141592653589793
77.0,58.0,20.246559143066406,20.246559143066406,0.268,3.0,0.353,0.5880025328719031
78.0,41.0,27.124839782714844,27.124839782714844,-0.084,2.0,0.302,3.0860941075272503
79.0,41.0,28.23546600341797,28.23546600341797,-0.099,2.0,0.224,0.08314121774880533
80.0,42.0,25.043960571289062,25.043960571289062,0.223,2.0,0.224,1.1071487694436986
81.0,46.0,27.280029296875,27.280029296875,-0.061,2.0,0.273,0.4636475906407117
82,53,19.235233306884766,19.235233306884766,0.0,1,NaN,1.4181469957468082
83.0,11.0,15.764815330505371,32.54818344116211,-0.132,3.0,0.128,0.27300869940632017
84.0,20.0,21.0,42.72330856323242,-0.223,7.0,0.35,0.22679884310705348
85.0,20.0,20.0,21.0,-0.326,10.0,0.272,3.141592653589793
86,26,23.800004959106445,36.619667053222656,0.0,1,NaN,0.6107259548730042
87.0,27.0,25.288822174072266,25.288822174072266,-0.098,7.0,0.126,3.030935513977856
88.0,27.0,27.983943939208984,37.88185119628906,-0.072,3.0,0.971,0.38050639785904167
89.0,27.0,24.17652702331543,40.232322692871094,-0.916,5.0,0.78,0.4346702008727503
90,27,24.182035446166992,45.18727493286133,0.0,1,NaN,0.4266274876702246
91,26,36.30294418334961,24.835031509399414,0.0,1,NaN,0.7188300551059366
92.0,35.0,23.600004196166992,24.149532318115234,-0.275,4.0,0.517,0.4636475906407117
93.0,35.0,24.40912437438965,26.9029598236084,-0.388,5.0,0.257,0.5880025328719031
94.0,41.0,21.0,34.71199417114258,-0.109,8.0,0.779,2.9304993203135346
95.0,41.0,28.13277816772461,21.0,0.222,2.0,0.228,3.141592653589793
96.0,42.0,25.597793579101562,32.63687515258789,-0.715,5.0,0.895,0.7266423715846568
97.0,42.0,24.748737335205078,43.133514404296875,0.108,4.0,0.427,0.7853981633974483
98.0,45.0,23.320026397705078,24.25356101989746,-0.021,5.0,0.352,2.896614057551693
99.0,41.0,40.0,26.190021514892578,0.0,2.0,0.0,0.058755825102305065
100.0,20.0,16.669872283935547,22.138202667236328,-0.77,5.0,0.294,0.058755825102305065
101.0,46.0,19.887920379638672,40.241729736328125,-0.17,4.0,0.762,0.5779019618055595
102.0,42.0,24.27865982055664,21.920310974121094,0.313,2.0,0.24,0.7853981633974483
103.0,46.0,25.602802276611328,24.748737335205078,0.28,2.0,0.282,0.7853981633974483
104.0,48.0,18.027755737304688,32.00144958496094,0.288,5.0,0.191,0.7044940592209583
105,53,9.0,26.569927215576172,0.0,1,NaN,1.9237867112446443
106.0,55.0,25.61859130859375,25.61859130859375,-0.23,5.0,0.59,1.071449561084377
107.0,58.0,22.193471908569336,22.193471908569336,-0.061,3.0,0.289,0.9151006998080051
