CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,30.39765167236328,30.39765167236328,0.0,1,NaN,3.009041134024097
1,2,28.20691680908203,28.20691680908203,0.0,1,NaN,2.78282197786257
2,3,31.38888168334961,31.38888168334961,0.0,1,NaN,3.009041134024097
3,4,28.225692749023438,28.225692749023438,0.0,1,NaN,2.761086322309779
4,5,32.50724792480469,32.50724792480469,0.0,1,NaN,3.011890050600209
5,6,31.360414505004883,31.360414505004883,0.0,1,NaN,2.7886023690085864
6,7,33.372962951660156,33.372962951660156,0.0,1,NaN,3.006064918347879
7,8,32.64446258544922,32.64446258544922,0.0,1,NaN,2.7886023690085864
8,9,35.65740966796875,35.65740966796875,0.0,1,NaN,2.988943322541705
9,10,33.92851257324219,33.92851257324219,0.0,1,NaN,2.7886023690085864
10,11,36.783714294433594,36.783714294433594,0.0,1,NaN,2.994514256067987
11,12,35.10551071166992,35.10551071166992,0.0,1,NaN,2.770701399109401
12,13,40.76350021362305,40.76350021362305,0.0,1,NaN,2.981679550668514
13,14,38.879425048828125,38.879425048828125,0.0,1,NaN,2.7291821850828475
14,15,40.73831558227539,40.73831558227539,0.0,1,NaN,2.995580319452346
15,16,39.355125427246094,39.355125427246094,0.0,1,NaN,2.7686049586992905
16,17,44.0334358215332,44.0334358215332,0.0,1,NaN,2.9849907920098637
17,18,42.52423095703125,42.52423095703125,0.0,1,NaN,2.761086322309779
18,19,45.83720016479492,45.83720016479492,0.0,1,NaN,2.9927026407364608
19,20,43.85635757446289,43.85635757446289,0.0,1,NaN,2.736700821472359
20,21,49.62489700317383,49.62489700317383,0.0,1,NaN,3.010765264513814
21,22,47.407039642333984,47.407039642333984,0.0,1,NaN,2.7326847745485194
22,23,49.75535202026367,49.75535202026367,0.0,1,NaN,3.010765264513814
23,24,49.65500259399414,49.65500259399414,0.0,1,NaN,2.717398229891465
24,25,56.4319953918457,56.4319953918457,0.0,1,NaN,3.0288650393883745
25,26,54.99446487426758,54.99446487426758,0.0,1,NaN,2.6928693178293446
26,27,57.42668151855469,57.42668151855469,0.0,1,NaN,3.026716001546735
27,28,56.737457275390625,56.737457275390625,0.0,1,NaN,2.7017500279583775
28,29,67.26549530029297,67.26549530029297,0.0,1,NaN,3.061121512827523
29,30,66.69046020507812,66.69046020507812,0.0,1,NaN,2.659079329655501
30.0,31.0,37.33625030517578,37.33625030517578,-0.318,13.0,0.948,3.009041134024097
31,32,40.801246643066406,40.801246643066406,0.0,1,NaN,0.286051464265956
32.0,33.0,75.1702651977539,75.1702651977539,-0.083,9.0,0.067,2.6581456253773195
33,34,43.671756744384766,43.671756744384766,0.0,1,NaN,0.29849894604293187
34,35,49.455108642578125,49.455108642578125,0.0,1,NaN,0.2749098468847437
35,36,52.12294006347656,52.12294006347656,0.0,1,NaN,0.25615137240406616
36,37,27.280029296875,27.280029296875,0.0,1,NaN,0.4636475906407117
37.0,38.0,28.0,28.0,0.372,3.0,0.429,3.141592653589793
38.0,39.0,49.33152770996094,49.33152770996094,-0.103,2.0,0.252,2.819842047543543
39,40,28.634849548339844,28.634849548339844,0.0,1,NaN,0.4398425923419022
40.0,39.0,27.387022018432617,27.387022018432617,-0.287,8.0,0.701,3.030935513977856
41.0,41.0,32.30769729614258,32.30769729614258,-0.289,7.0,0.551,0.3947911278930359
42.0,42.0,36.642391204833984,36.642391204833984,0.207,2.0,0.454,2.991221257380104
43,33,42.94855880737305,42.94855880737305,0.0,1,NaN,2.6940726671678967
44.0,43.0,42.575042724609375,42.575042724609375,0.074,3.0,0.473,2.939271107153983
45.0,33.0,50.08319854736328,50.08319854736328,1.378,2.0,5.678,2.7032560455548174
46.0,44.0,27.72724151611328,27.72724151611328,0.081,2.0,0.045,2.677945096238595
47.0,45.0,27.0,27.0,-0.04,2.0,0.1,3.141592653589793
48.0,46.0,104.05952453613281,104.05952453613281,-0.087,7.0,1.875,0.12184244115740496
49.0,47.0,53.49303436279297,53.49303436279297,2.095,2.0,6.306,0.532843939322509
50.0,48.0,51.478145599365234,51.478145599365234,-0.796,3.0,2.891,2.720929315180801
51,49,57.27113723754883,57.27113723754883,0.0,1,NaN,2.7069225525855836
52,50,25.535776138305664,25.535776138305664,0.0,1,NaN,2.57025511755517
53.0,51.0,33.53739547729492,33.53739547729492,0.235,2.0,0.211,2.9764439091234722
54,52,31.349308013916016,31.349308013916016,0.0,1,NaN,2.701750161116432
55.0,53.0,31.016094207763672,31.016094207763672,-0.111,2.0,7.305,2.7776136337187016
56,54,62.26554870605469,62.26554870605469,0.0,1,NaN,2.6201582290094017
57,47,33.0,33.0,0.0,1,NaN,3.141592653589793
58.0,55.0,33.120849609375,33.120849609375,-4.044,4.0,2.535,2.6344941583153525
59,56,65.24789428710938,65.24789428710938,0.0,1,NaN,2.624560700607412
60.0,48.0,72.19535064697266,72.19535064697266,0.025,2.0,0.493,2.5909170531354677
61.0,57.0,37.58311080932617,37.58311080932617,0.303,4.0,-0.741,2.7886023690085864
62,58,38.32062911987305,38.32062911987305,0.0,1,NaN,2.896614057551693
63,59,78.68400573730469,78.68400573730469,0.0,1,NaN,2.611376987947083
64,60,35.113033294677734,35.113033294677734,0.0,1,NaN,2.800613758157062
65,61,61.09408950805664,61.09408950805664,0.0,1,NaN,2.7849724804428084
66,62,82.802978515625,82.802978515625,0.0,1,NaN,2.608437057840718
67,61,46.38804244995117,46.38804244995117,0.0,1,NaN,3.020240525356207
68.0,63.0,38.57978057861328,38.57978057861328,-0.312,2.0,1.439,2.819842047543543
69.0,64.0,88.18989562988281,88.18989562988281,0.74,2.0,0.608,2.623943513024786
70.0,65.0,86.41266632080078,86.41266632080078,0.034,2.0,0.485,2.5907351592330152
71.0,66.0,18.994468688964844,18.994468688964844,-0.553,2.0,2.246,2.070143092505416
72,46,102.07537078857422,102.07537078857422,0.0,1,NaN,2.8043395205220825
73.0,63.0,20.124608993530273,20.124608993530273,-0.23,3.0,0.358,2.677945096238595
74.0,65.0,46.61046600341797,46.61046600341797,0.0,3.0,0.56,2.730528013539719
75,67,127.87034606933594,127.87034606933594,0.0,1,NaN,0.10362745959856377
76.0,68.0,52.43443298339844,52.43443298339844,-0.025,2.0,0.234,2.78282197786257
77.0,69.0,54.81620788574219,54.81620788574219,0.196,3.0,0.646,2.891149650469014
78,70,100.17584228515625,100.17584228515625,0.0,1,NaN,2.677945096238595
79.0,71.0,27.099096298217773,27.099096298217773,0.139,4.0,0.406,2.9304993203135346
80.0,72.0,29.683897018432617,29.683897018432617,0.048,4.0,0.252,0.286051464265956
81.0,67.0,80.37069702148438,80.37069702148438,-3.701,2.0,7.514,2.7407992932319365
82,46,28.75804328918457,28.75804328918457,0.0,1,NaN,0.30587886502916406
83.0,70.0,55.701107025146484,55.701107025146484,1.34,2.0,5.879,2.7532739392520313
84.0,73.0,29.96951675415039,29.96951675415039,0.131,3.0,0.417,0.5984188882645027
85.0,74.0,27.29274559020996,27.29274559020996,0.032,3.0,0.357,2.6571147157193495
86.0,75.0,41.03866958618164,41.03866958618164,-0.507,2.0,-2.047,2.761086322309779
87,76,106.20446014404297,106.20446014404297,0.0,1,NaN,0.6705215113543898
88,77,19.943283081054688,19.943283081054688,0.0,1,NaN,2.4227626650628835
89.0,78.0,23.409011840820312,23.409011840820312,-0.213,3.0,0.372,2.3086113249427083
90.0,76.0,30.06047248840332,30.06047248840332,0.351,2.0,0.172,0.30805280342699576
91,68,29.725406646728516,29.725406646728516,0.0,1,NaN,2.819842047543543
92.0,79.0,31.71815299987793,31.71815299987793,-0.4,2.0,0.182,0.35877060914819636
93,67,89.34381103515625,89.34381103515625,0.0,1,NaN,0.7492692539962426
94,46,85.72505187988281,85.72505187988281,0.0,1,NaN,2.840247454131839
95,69,33.32539749145508,33.32539749145508,0.0,1,NaN,3.0466409738743803
96,70,54.044891357421875,54.044891357421875,0.0,1,NaN,2.839973681171779
97,65,9.391485214233398,9.391485214233398,0.0,1,NaN,2.677945096238595
98,80,18.43609619140625,18.43609619140625,0.0,1,NaN,2.2974386983795534
99.0,33.0,37.63364028930664,78.29387664794922,-1.311,2.0,5.555,2.6527403404708396
100.0,33.0,45.291038513183594,87.70492553710938,-0.029,2.0,0.884,2.6527403404708396
101,39,29.138574600219727,51.84782409667969,0.0,1,NaN,2.8335400166103653
102,46,106.96002960205078,118.08684539794922,0.0,1,NaN,0.1418970511734888
103,47,64.06787109375,116.55787658691406,0.0,1,NaN,0.1593516419844635
104,48,33.5201416015625,90.3761978149414,0.0,1,NaN,2.7118303590004365
105.0,61.0,46.01816940307617,46.01816940307617,0.058,2.0,0.31,2.981679550668514
106.0,63.0,22.9132080078125,52.9662971496582,-0.567,4.0,1.677,2.595937577843458
107,65,50.47405242919922,91.26203155517578,0.0,1,NaN,2.609270161208722
108.0,46.0,85.88308715820312,85.88308715820312,-0.18,2.0,0.836,2.7886023690085864
109,46,40.437644958496094,94.2437515258789,0.0,1,NaN,2.8100385520967976
