CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0.0,1.0,22.217344284057617,22.217344284057617,-0.126,6.0,0.436,0.06656816654816047
1.0,2.0,18.0,18.0,0.004,12.0,0.017,3.141592653589793
2.0,3.0,29.151718139648438,29.151718139648438,0.024,4.0,0.548,0.04542327502655499
3.0,3.0,21.838741302490234,21.838741302490234,0.023,8.0,0.693,2.8753405936060856
4.0,1.0,17.0,17.0,-0.02,11.0,0.421,3.141592653589793
5.0,2.0,26.90168571472168,26.90168571472168,-0.11,5.0,0.492,2.7187387320261562
6.0,3.0,30.13590431213379,30.13590431213379,-0.512,5.0,0.444,0.03997868768805099
7.0,1.0,18.994224548339844,18.994224548339844,-0.056,10.0,0.464,3.030935513977856
8.0,1.0,25.691213607788086,25.691213607788086,-0.296,5.0,0.288,2.9441971562223026
9.0,3.0,23.566600799560547,23.566600799560547,0.059,5.0,0.563,3.0172376780690877
10.0,2.0,24.310808181762695,24.310808181762695,0.115,9.0,0.496,3.0172376780690877
11.0,3.0,26.432743072509766,26.432743072509766,-0.052,5.0,0.511,3.009041134024097
12.0,3.0,25.553455352783203,25.553455352783203,-0.311,5.0,0.452,2.6135182360425344
13.0,3.0,16.93853187561035,16.93853187561035,-0.423,6.0,0.622,0.4048917988279203
14.0,1.0,20.248119354248047,20.248119354248047,0.197,7.0,0.74,2.78282197786257
15.0,1.0,26.418975830078125,26.418975830078125,-0.444,7.0,0.628,0.507098528563954
16.0,3.0,23.76900291442871,23.76900291442871,0.001,5.0,0.468,2.761086322309779
17.0,3.0,22.135942459106445,22.135942459106445,-0.374,5.0,0.459,0.32175053946722293
18.0,3.0,24.906749725341797,24.906749725341797,-0.644,6.0,0.814,2.9441971562223026
19.0,3.0,20.24787712097168,20.24787712097168,-0.079,9.0,0.413,0.07677189349485254
20.0,1.0,21.10059928894043,21.10059928894043,0.9,5.0,0.64,0.24497867926188402
21.0,1.0,21.15304183959961,21.15304183959961,-0.243,5.0,0.613,0.06656816654816047
22.0,2.0,19.798988342285156,19.798988342285156,0.087,8.0,0.426,2.356194490192345
23.0,3.0,28.374717712402344,28.374717712402344,-0.007,4.0,0.49,2.316215781698348
24.0,2.0,23.702320098876953,23.702320098876953,-0.001,5.0,0.237,2.677945096238595
25.0,3.0,23.75910186767578,23.75910186767578,-0.508,4.0,0.434,1.1525720444702534
26.0,3.0,25.491174697875977,25.491174697875977,0.047,4.0,0.435,2.034443917435608
27.0,3.0,22.452167510986328,22.452167510986328,0.038,4.0,0.198,2.819842180701597
28.0,3.0,23.283418655395508,23.283418655395508,-0.319,4.0,0.424,2.896614057551693
29.0,3.0,21.0190372467041,21.0190372467041,-0.094,4.0,0.405,1.1071487694436986
30.0,3.0,22.62741470336914,22.62741470336914,-0.025,4.0,0.389,2.356194490192345
31.0,3.0,26.0,26.0,0.089,4.0,0.409,3.141592653589793
32.0,1.0,19.0,19.0,0.449,3.0,0.272,3.141592653589793
33.0,1.0,19.0,19.0,-0.172,3.0,0.271,3.141592653589793
34.0,3.0,23.318470001220703,23.318470001220703,-0.005,3.0,0.312,1.8313987069078395
35.0,3.0,24.450284957885742,24.450284957885742,-0.129,3.0,0.359,0.13255153621045318
36.0,1.0,22.807893753051758,22.807893753051758,-0.055,2.0,0.225,2.677945096238595
37.0,3.0,21.44181251525879,21.44181251525879,0.07,2.0,0.272,2.7091847747735516
38.0,1.0,18.864845275878906,18.864845275878906,-0.059,2.0,0.194,2.6011730862304447
39.0,1.0,26.368736267089844,26.368736267089844,-0.139,2.0,-0.037,1.1902899955148822
40.0,3.0,20.6151123046875,20.6151123046875,-0.247,2.0,0.172,1.9756880923333031
41,1,21.466251373291016,21.466251373291016,0.0,1,NaN,0.4636475906407117
42,1,21.176597595214844,21.176597595214844,0.0,1,NaN,2.4149502820051363
43.0,1.0,21.768890380859375,24.073989868164062,-0.334,7.0,0.579,0.05549850445065074
44.0,1.0,23.0,29.0,-0.363,9.0,0.535,3.141592653589793
45.0,1.0,31.0980167388916,31.05396270751953,-0.458,9.0,0.72,0.03844258885486089
46.0,2.0,18.908130645751953,19.0,0.224,19.0,-0.015,3.141592653589793
47.0,3.0,20.130456924438477,32.089111328125,-0.324,13.0,0.336,0.03702011545405471
48.0,3.0,27.145925521850586,37.180763244628906,-0.208,4.0,0.463,3.0771658599727596
49.0,3.0,19.409072875976562,40.10279846191406,-0.527,8.0,0.631,3.1112989298740326
50.0,3.0,21.40000343322754,20.130456924438477,-0.084,2.0,0.216,0.24497867926188402
51.0,3.0,32.20000076293945,22.7857666015625,-0.114,5.0,0.536,2.9147937272589557
52.0,3.0,31.231931686401367,25.27433967590332,0.19,6.0,0.822,2.863292985466785
53.0,3.0,29.72957992553711,35.20000076293945,0.225,4.0,0.513,2.49809150807632
54.0,3.0,24.079280853271484,38.574920654296875,0.27,4.0,0.28,2.466851762962336
55.0,1.0,24.18130111694336,20.6121826171875,0.12,6.0,0.6,0.3805063312800144
56.0,1.0,23.0,21.538742065429688,0.404,7.0,0.595,0.36717384778329154
57,1,22.35223388671875,23.40939712524414,0.0,1,NaN,0.3487710051766805
58.0,2.0,23.60000228881836,29.150028228759766,0.26,6.0,0.534,2.736700821472359
59.0,2.0,19.84384536743164,32.30811309814453,0.431,8.0,0.423,2.774418772516988
60.0,3.0,26.912120819091797,32.817813873291016,-0.324,5.0,0.455,0.27300869940632017
61.0,3.0,23.28165054321289,35.73373794555664,-0.507,6.0,0.758,0.32175053946722293
62.0,3.0,24.989559173583984,38.59999465942383,-0.092,3.0,0.281,0.2837941356364912
63.0,1.0,21.913467407226562,21.0,0.217,6.0,0.597,3.141592653589793
64.0,1.0,20.124608993530273,23.0,0.081,2.0,0.271,3.141592653589793
65.0,1.0,20.094482421875,27.446325302124023,-0.355,8.0,0.54,2.988943322541705
66,1,21.21320343017578,28.85895538330078,0.0,1,NaN,2.910502043162293
67.0,3.0,22.360679626464844,26.797035217285156,0.442,7.0,0.64,2.9764439091234722
68.0,3.0,24.149532318115234,29.82297706604004,0.188,2.0,0.325,2.9304993203135346
69.0,2.0,23.400854110717773,25.495098114013672,-0.212,5.0,0.432,2.9441971562223026
