Channel_bacteria_img,Count_FilterObjects,Count_RunOmnipose,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05RunOmnipose,ExecutionTime_06FilterObjects,ExecutionTime_07TrackObjects,ExecutionTime_08MeasureObjectSizeShape,ExecutionTime_09MeasureObjectNeighbors,ExecutionTime_10ConvertObjectsToImage,ExecutionTime_11ConvertObjectsToImage,ExecutionTime_12Tile,ExecutionTime_13SaveImages,ExecutionTime_14SaveImages,ExecutionTime_15SaveImages,ExecutionTime_16SaveImages,FileName_bacteria_img,Frame_bacteria_img,Group_Index,Group_Length,Group_Number,Height_bacteria_img,ImageNumber,ImageSet_ImageSet,MD5Digest_bacteria_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05RunOmnipose,ModuleError_06FilterObjects,ModuleError_07TrackObjects,ModuleError_08MeasureObjectSizeShape,ModuleError_09MeasureObjectNeighbors,ModuleError_10ConvertObjectsToImage,ModuleError_11ConvertObjectsToImage,ModuleError_12Tile,ModuleError_13SaveImages,ModuleError_14SaveImages,ModuleError_15SaveImages,ModuleError_16SaveImages,PathName_bacteria_img,ProcessingStatus,Scaling_bacteria_img,Series_bacteria_img,TrackObjects_LostObjectCount_FilterObjects_50,TrackObjects_MergedObjectCount_FilterObjects_50,TrackObjects_NewObjectCount_FilterObjects_50,TrackObjects_SplitObjectCount_FilterObjects_50,URL_bacteria_img,Width_bacteria_img
-1,4.0,4.0,0.0,0.0,0.9200000000000017,0.0,2.2699999999999996,0.05000000000000071,0.129999999999999,0.10999999999999943,0.019999999999999574,0.009999999999999787,0.0,0.0,0.040000000000000924,0.0,0.0,0.009999999999999787,baby5_T00.tif,0,1,30,1,144,1,b'eLvnsL5uG01LA1LCGuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDFlJDM',641dbbb7eb0da4eae3bd8a808dca5d6e,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T00.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,4,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T00.tif,223
-1,4.0,4.0,0.0,0.0,0.27999999999999936,0.0,2.1800000000000033,0.09999999999999787,0.08000000000000185,0.09999999999999787,0.010000000000001563,0.0,0.0,0.0,0.010000000000001563,0.0,0.0,0.0,baby5_T01.tif,0,2,30,1,144,2,b'eLvnsL5uG01LA1LCGuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDF4ZDN',03a7d97f3167a4bea5dae9a4009c660a,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T01.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T01.tif,223
-1,4.0,4.0,0.0,0.0,0.2099999999999973,0.0,2.5900000000000034,0.09999999999999787,0.08000000000000185,0.10000000000000142,0.019999999999999574,0.0,0.0,0.0,0.00999999999999801,0.00999999999999801,0.0,0.0,baby5_T02.tif,0,3,30,1,144,3,b'eLvnsL5uG01LA1LCGumVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDGLpDO',7828d6892396962f3aa04f07afdd9915,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T02.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T02.tif,223
-1,4.0,4.0,0.0,0.0,0.17999999999999972,0.0,2.8099999999999987,0.05999999999999872,0.09999999999999787,0.10000000000000142,0.019999999999999574,0.0,0.0,0.0,0.010000000000001563,0.0,0.0,0.0,baby5_T03.tif,0,4,30,1,144,4,b'eLvnsL5uG01LA1LCGuuVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDGe5DP',9a753a48bb44a52054b03b9dcd338552,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T03.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T03.tif,223
-1,4.0,4.0,0.0,0.0,0.17999999999999972,0.0,2.75,0.0400000000000027,0.12000000000000455,0.10999999999999943,0.019999999999999574,0.0,0.0,0.0,0.010000000000001563,0.010000000000001563,0.0,0.00999999999999801,baby5_T04.tif,0,5,30,1,144,5,b'eLvnsL5uG01LA1LCmuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDGyJDQ',3be4a4ba37ce30fa366197bc833c07ca,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T04.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T04.tif,223
-1,4.0,4.0,0.0,0.0,0.18999999999999773,0.0,2.2699999999999996,0.029999999999997584,0.10999999999999943,0.10999999999999943,0.010000000000001563,0.00999999999999801,0.0,0.0,0.019999999999999574,0.0,0.0,0.010000000000001563,baby5_T05.tif,0,6,30,1,144,6,b'eLvnsL5uG01LA1LCmuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDHFZDR',8360e5af3bcfbd698b42053dfa67ca6c,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T05.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T05.tif,223
-1,4.0,4.0,0.0,0.0,0.1700000000000017,0.0,2.299999999999997,0.03999999999999915,0.120000000000001,0.10000000000000142,0.019999999999999574,0.010000000000001563,0.0,0.0,0.00999999999999801,0.0,0.0,0.0,baby5_T06.tif,0,7,30,1,144,7,b'eLvnsL5uG01LA1LCmumVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDHYpDS',844d9a65b0030e5473b4dacfd37368a2,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T06.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,0,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T06.tif,223
-1,5.0,5.0,0.0,0.0,0.22999999999999332,0.0,1.8200000000000003,0.03999999999999915,0.14000000000000057,0.10999999999999943,0.01999999999999602,0.00999999999999801,0.0,0.0,0.020000000000003126,0.0,0.010000000000005116,0.0,baby5_T07.tif,0,8,30,1,144,8,b'eLvnsL5uG01LA1LCmuuVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDHr5DT',7d84d1bc0471cf53818ca29cf0348e86,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T07.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T07.tif,223
-1,5.0,5.0,0.0,0.0,0.11999999999999744,0.0,1.8000000000000043,0.04999999999999716,0.12000000000000455,0.10999999999999943,0.020000000000003126,0.00999999999999801,0.0,0.0,0.00999999999999801,0.0,0.0,0.00999999999999801,baby5_T08.tif,0,9,30,1,144,9,b'eLvnsL5uG01LA1LCWuiVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDH/JDU',13f10130846e3df61c2f663f46837898,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T08.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T08.tif,223
-1,5.0,5.0,0.0,0.0,0.13000000000000256,0.0,1.8500000000000085,0.10999999999999943,0.06999999999999318,0.10000000000000142,0.00999999999999801,0.010000000000005116,0.0,0.0,0.01999999999999602,0.0,0.0,0.00999999999999801,baby5_T09.tif,0,10,30,1,144,10,b'eLvnsL5uG01LA1LCWuqVZKaBi1KYW4FhAXIDZqELYiAKXnBoABngEAXSwHC2AwDISZDV',ec19c71340df75542cc48b356e943dd1,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T09.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/media/alireza/Transcend/ecoli_babies/done/baby5++/modified_raw,Done,255,0,0,0,0,1,file:/media/alireza/Transcend/ecoli_babies/done/baby5%2B%2B/modified_raw/baby5_T09.tif,223
