ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,70.91463414634147,80.17479674796748,0,1
2,1,1,71.79757085020243,80.60728744939271,0,1
3,1,1,64.80833333333334,76.45833333333333,0,1
3,2,1,78.52032520325203,84.40650406504065,0,2
4,1,1,71.78277153558052,80.41573033707866,0,1
5,1,1,71.91901408450704,80.08098591549296,0,1
6,1,1,72.46349206349207,80.47936507936508,0,1
7,1,1,72.8361204013378,80.36120401337793,0,1
8,1,1,72.29230769230769,79.96307692307693,0,1
9,1,1,72.62994350282486,80.22881355932203,0,1
10,1,1,72.82384823848238,80.13279132791328,0,1
11,1,1,72.98783454987834,80.15571776155718,0,1
12,1,1,73.51351351351352,80.27252252252252,0,1
13,1,1,73.37945492662473,79.96016771488469,0,1
14,1,1,73.95116772823779,80.39702760084926,0,1
15,1,1,74.037109375,79.34375,0,1
16,1,1,73.7737881508079,79.60143626570915,0,1
17,1,1,74.51702786377709,79.8157894736842,0,1
18,1,1,74.37251908396946,79.77251908396947,0,1
19,1,1,73.69396551724138,79.37787356321839,0,1
20,1,1,74.28940217391305,79.5991847826087,0,1
21,1,1,73.60606060606061,78.54292929292929,0,1
22,1,1,73.29913606911447,78.20950323974083,0,1
23,1,1,73.97254487856388,78.61668426610349,0,1
24,1,1,73.8321608040201,78.14170854271357,0,1
25,1,1,41.93559322033898,50.51525423728813,0,1
25,2,1,83.70293398533008,87.21515892420538,0,2
26,1,1,42.02884615384615,50.32051282051282,0,1
26,2,1,84.17253121452895,87.24631101021566,0,2
27,1,1,42.5929203539823,52.935103244837755,0,1
27,2,1,83.22459893048128,86.55401069518716,0,2
28,1,1,42.95290858725762,53.26315789473684,0,1
28,2,1,83.0913508260447,86.04761904761905,0,2
29,1,1,44.24869109947644,56.08115183246073,0,1
29,2,1,72.4918414918415,74.5920745920746,0,2
29,3,1,113.83966244725738,118.47257383966245,0,3
30,1,1,44.98481012658228,56.83037974683544,0,1
30,2,1,73.38933951332561,74.61877172653534,0,2
30,3,1,112.89837398373983,117.50813008130082,0,3
31,1,1,48.477551020408164,42.26122448979592,0,1
31,2,1,46.02758620689655,57.9080459770115,0,2
31,3,1,83.99166666666666,86.01805555555555,0,3
31,4,1,111.5354609929078,116.80496453900709,0,4
32,1,1,48.43307086614173,41.303149606299215,0,1
32,2,1,40.69124423963134,43.35023041474654,0,2
32,3,1,85.47708894878706,87.15633423180593,0,3
32,4,1,52.3728813559322,72.87288135593221,0,4
32,5,1,103.14503816793894,108.36641221374046,0,5
32,6,1,117.63013698630137,123.51369863013699,0,6
33,1,1,40.3971119133574,41.111913357400724,0,1
33,2,1,50.62458471760797,41.3421926910299,0,2
33,3,1,70.78756476683938,76.04490500863558,0,3
33,4,1,55.722972972972975,75.86486486486487,0,4
33,5,1,99.1025641025641,104.91025641025641,0,5
33,6,1,115.74025974025975,110.80194805194805,0,6
33,7,1,116.59119496855345,122.42138364779875,0,7
