CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,30.933788299560547,30.933788299560547,0.0,1,NaN,1.7454685353193407
1,2,27.13304901123047,27.13304901123047,0.0,1,NaN,1.343997400464059
2,3,58.45325469970703,58.45325469970703,0.0,1,NaN,1.490966342065063
3,4,37.42955017089844,37.42955017089844,0.0,1,NaN,1.7607846077749818
4,5,34.08774185180664,34.08774185180664,0.0,1,NaN,1.5337761239558685
5,6,39.223228454589844,39.223228454589844,0.0,1,NaN,1.7681918907414147
6,7,36.0,36.0,0.0,1,NaN,1.5707963267948966
7,8,43.53778076171875,43.53778076171875,0.0,1,NaN,1.7681918907414147
8,9,41.11050033569336,41.11050033569336,0.0,1,NaN,1.6041173198172096
9,10,44.57106399536133,44.57106399536133,0.0,1,NaN,1.786154030121888
10.0,11.0,42.13568115234375,42.13568115234375,-0.173,5.0,0.725,1.6020361592938537
11.0,12.0,49.210487365722656,49.210487365722656,0.07,8.0,0.812,1.7590178334183098
12,13,21.42371940612793,21.42371940612793,0.0,1,NaN,1.4601391871829597
13,14,22.0,22.0,0.0,1,NaN,1.5707963267948966
14.0,15.0,28.804344177246094,28.804344177246094,-0.024,4.0,0.28,1.8788490969323786
15.0,11.0,31.0,31.0,0.179,4.0,0.367,1.5707963267948966
16,12,23.533939361572266,23.533939361572266,0.0,1,NaN,1.7681918907414147
17.0,11.0,19.0,19.0,-0.226,3.0,0.338,1.5707963267948966
18.0,12.0,21.291458129882812,21.291458129882812,-0.143,2.0,0.306,1.0191412822706676
19,12,25.697797775268555,25.697797775268555,0.0,1,NaN,1.8370484034233607
20,11,28.861740112304688,28.861740112304688,0.0,1,NaN,1.8157750060567805
21,16,66.0054931640625,66.0054931640625,0.0,1,NaN,1.8251643965987752
22.0,17.0,24.687089920043945,24.687089920043945,-0.3,4.0,0.537,1.913820230339186
23.0,18.0,25.951313018798828,25.951313018798828,0.114,4.0,0.465,1.3258177307567967
24.0,19.0,28.332298278808594,28.332298278808594,-0.089,4.0,0.599,1.7975951699019501
25.0,20.0,28.861740112304688,28.861740112304688,-0.045,4.0,0.637,1.8157750060567805
26.0,12.0,29.346811294555664,29.346811294555664,0.164,3.0,0.387,1.8157750060567805
27.0,16.0,27.312814712524414,27.312814712524414,0.276,3.0,0.447,1.9890207089880805
28,12,14.512594223022461,14.512594223022461,0.0,1,NaN,1.7681918907414147
29.0,11.0,36.87533187866211,25.31744384765625,-0.054,7.0,0.77,1.7359450046821898
30,12,59.9245491027832,51.622772216796875,0.0,1,NaN,1.7321714385756022
31,12,47.29315948486328,25.250469207763672,0.0,1,NaN,1.5120406015611325
32.0,12.0,26.02783203125,27.264019012451172,0.506,2.0,2.972,1.4711276561567357
33.0,12.0,30.299589157104492,31.252126693725586,-0.006,2.0,0.099,1.4601391871829597
34,12,18.012447357177734,32.35643768310547,0.0,1,NaN,1.4601391871829597
35.0,11.0,22.55581283569336,32.0,-0.497,2.0,0.412,1.5707963267948966
36,11,27.116310119628906,36.31160354614258,0.0,1,NaN,1.6352231661850112
37.0,16.0,45.81888961791992,45.81888961791992,-0.03,3.0,0.647,1.806341290527393
