CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.731531523451125,49.7628299845922,9,0.040526357050796,66.272137420894,0.406178296501982
2,0.803226039880614,42.2602551808111,4,0.157452127470326,49.2850260125476,0.119870517071617
3,0.737304260498503,45.7939239972348,5,-0.262008753254578,51.0018894093167,0.278424327080488
4,0.336025072819198,25.7603725382957,8,-0.0694460625732987,34.9625548648111,0.186295773130187
5,0.927152822834986,31.8682005999137,6,0.233577658468214,42.8985850607071,0.329877960853119
6,0.820720979967668,33.3289077722779,5,-0.17315816253801,44.5181294505246,0.226790532479105
7,0.596254401029647,34.1827549368253,7,-0.0183209925308331,47.1555677893157,0.415151592635095
8,0.407900494124429,24.4385126228215,10,0.00486968200133674,33.9893259409048,0.194545156794185
9,0.296684823006815,26.5147764836178,11,0.0147607126881481,36.6213970980191,0.473589812347169
10,0.0869477068923992,25.7193131865732,11,-0.01020414979326,27.2916794940662,0.479830498023797
11,-0.0128625385922604,27.828826888695,11,-0.0201869923783818,33.1596922921826,0.4619882445828
12,-0.0790824815054146,30.0408003496957,10,-0.140341259134614,31.2606336959542,-0.0715388008789566
13,0.107774844195756,25.4522321020054,10,-0.419094121389447,30.5016937092319,0.550202881100251
14,0.408732984144828,25.6071873025873,8,-0.309397248795459,34.2821636815352,0.514621518596475
15,0.041600705699572,34.8885077416525,10,0.361981140383519,43.5131808009995,0.33558903150641
16,0.561911424480263,17.1633483987576,7,-0.28688790192301,26.4697269003928,0.249652902671929
17,NaN,57.5711641374023,1,NaN,NaN,NaN
18,0.29629985794131,26.3873302442421,4,0.497316394807351,29.4301891493424,0.413288259580348
19,0.290516675013339,25.002600766657,4,0.268810412144384,27.6450955994646,0.310029958336158
20,0.0318006530647278,23.904023060863,2,0.00351301962440118,24.0630263261866,-0.00782204587498215
21,-0.00324365402179438,25.0992927042964,2,0.0570838742306137,25.0830744341874,0.612667447246155
22,0.134620025144916,32.0506937384019,2,0.184321403746588,32.7237938641264,0.455013128342141
23,-0.0228736716565312,27.7531231547638,2,-0.0272668477676234,27.6387547964812,0.57099335580379
24,0.401310562804517,25.2127625720403,2,-0.0584006055040788,27.2193153860629,0.961243799297674
25,0.207989478111351,25.6481336968706,2,-0.114836446587867,26.6880810874273,0.616923543167502
26,NaN,20.0706139752039,1,NaN,NaN,NaN
27,NaN,49.7126987804129,1,NaN,NaN,NaN
28,NaN,36.0642444260232,1,NaN,NaN,NaN
