ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,83.7510729613734,50.712446351931334,0,1
2,1,1,84.0561797752809,50.72284644194757,0,1
3,1,1,84.72661870503597,51.13669064748201,0,1
4,1,1,84.84385382059801,51.37873754152824,0,1
5,1,1,84.51384615384616,51.14769230769231,0,1
6,1,1,84.86786786786787,51.348348348348345,0,1
7,1,1,85.26944444444445,51.611111111111114,0,1
8,1,1,85.24031007751938,51.70542635658915,0,1
9,1,1,85.38861386138613,52.0470297029703,0,1
10,1,1,84.81190476190476,51.792857142857144,0,1
11,1,1,84.75946547884188,51.935412026726056,0,1
12,1,1,84.32051282051282,51.861111111111114,0,1
13,1,1,74.37596899224806,45.627906976744185,0,1
13,2,1,95.46613545816733,57.852589641434264,0,2
14,1,1,75.11026615969581,45.551330798479086,0,1
14,2,1,93.15328467153284,57.456204379562045,0,2
15,1,1,78.02573529411765,45.94485294117647,0,1
15,2,1,92.08759124087591,57.32846715328467,0,2
16,1,1,78.9625850340136,46.054421768707485,0,1
16,2,1,91.82698961937716,57.18339100346021,0,2
17,1,1,80.46273291925466,46.506211180124225,0,1
17,2,1,89.63076923076923,56.90769230769231,0,2
18,1,1,80.507204610951,46.59077809798271,0,1
18,2,1,88.32544378698225,56.60650887573964,0,2
19,1,1,83.26525198938992,47.209549071618035,0,1
19,2,1,74.86842105263158,53.136842105263156,0,2
19,3,1,99.5079365079365,59.39153439153439,0,3
20,1,1,83.81795511221945,47.30423940149626,0,1
20,2,1,75.65053763440861,53.25268817204301,0,2
20,3,1,100.165,59.64,0,3
21,1,1,83.91964285714286,47.495535714285715,0,1
21,2,1,72.42788461538461,52.42788461538461,0,2
21,3,1,100.12093023255814,59.925581395348836,0,3
22,1,1,71.08856088560886,44.04428044280443,0,1
22,2,1,101.83854166666667,52.1875,0,2
22,3,1,71.23076923076923,52.334841628959275,0,3
22,4,1,100.26940639269407,60.013698630136986,0,4
23,1,1,69.95409836065573,43.64590163934426,0,1
23,2,1,69.56692913385827,51.97244094488189,0,2
23,3,1,104.38356164383562,53.19178082191781,0,3
23,4,1,102.13333333333334,60.63137254901961,0,4
