ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,103.68987341772151,80.30379746835443,0,1
1,2,1,110.47619047619048,86.48214285714286,0,2
1,3,1,99.6304347826087,96.67934782608695,0,3
2,1,1,104.02994011976048,80.24550898203593,0,1
2,2,1,111.13333333333334,86.12121212121212,0,2
2,3,1,99.83510638297872,96.76063829787235,0,3
3,1,1,104.24309392265194,80.12154696132596,0,1
3,2,1,111.4319526627219,85.96449704142012,0,2
3,3,1,99.80927835051547,96.84536082474227,0,3
4,1,1,104.13978494623656,80.18817204301075,0,1
4,2,1,111.25287356321839,85.96551724137932,0,2
4,3,1,99.45714285714286,97.25238095238095,0,3
5,1,1,104.3917525773196,79.80927835051547,0,1
5,2,1,111.0,86.13714285714286,0,2
5,3,1,99.27555555555556,97.25777777777778,0,3
6,1,1,105.30941704035874,78.63677130044843,0,1
6,2,1,111.609375,85.28645833333333,0,2
6,3,1,99.00760456273764,97.32319391634981,0,3
7,1,1,105.82062780269058,78.39461883408072,0,1
7,2,1,111.38953488372093,85.59302325581395,0,2
7,3,1,98.95255474452554,97.21167883211679,0,3
8,1,1,106.29583333333333,77.92083333333333,0,1
8,2,1,111.4475138121547,85.49171270718232,0,2
8,3,1,98.82333333333334,97.18,0,3
9,1,1,106.41975308641975,77.76543209876543,0,1
9,2,1,111.46236559139786,85.43010752688173,0,2
9,3,1,99.01543209876543,97.57407407407408,0,3
10,1,1,106.31020408163265,77.88979591836734,0,1
10,2,1,111.5618556701031,85.07731958762886,0,2
10,3,1,98.65070422535211,97.4338028169014,0,3
11,1,1,107.77524429967427,75.1986970684039,0,1
11,2,1,112.69565217391305,82.93675889328063,0,2
11,3,1,88.05405405405405,90.27477477477477,0,3
11,4,1,108.22831050228311,103.39269406392694,0,4
12,1,1,107.34049079754601,75.90184049079754,0,1
12,2,1,112.94160583941606,82.77007299270073,0,2
12,3,1,86.13469387755102,87.97551020408163,0,3
12,4,1,107.52892561983471,103.68181818181819,0,4
13,1,1,106.9180790960452,77.03107344632768,0,1
13,2,1,113.06597222222223,82.6875,0,2
13,3,1,85.79553903345725,87.76579925650557,0,3
13,4,1,108.04961832061069,104.28625954198473,0,4
14,1,1,106.44289693593315,78.2033426183844,0,1
14,2,1,113.74447949526814,81.72555205047318,0,2
14,3,1,85.92123287671232,88.34246575342466,0,3
14,4,1,109.64041095890411,104.14383561643835,0,4
15,1,1,105.61052631578947,79.96842105263158,0,1
15,2,1,113.60518731988472,82.22190201729107,0,2
15,3,1,85.84227129337539,89.60883280757098,0,3
15,4,1,109.85443037974683,105.2626582278481,0,4
16,1,1,117.9581589958159,72.09205020920503,0,1
16,2,1,107.72649572649573,74.54273504273505,0,2
16,3,1,82.9559585492228,94.20207253886011,0,3
16,4,1,93.05508474576271,95.50847457627118,0,4
16,5,1,104.73584905660377,97.08962264150944,0,5
16,6,1,116.55778894472361,102.80904522613065,0,6
16,7,1,94.31279620853081,116.00473933649289,0,7
17,1,1,118.13779527559055,70.26771653543307,0,1
17,2,1,107.05992509363296,76.12734082397004,0,2
17,3,1,82.87628865979381,93.16237113402062,0,3
17,4,1,92.83712121212122,94.95454545454545,0,4
17,5,1,105.42127659574469,97.6936170212766,0,5
17,6,1,116.40579710144928,102.30917874396135,0,6
17,7,1,92.57872340425531,117.1404255319149,0,7
18,1,1,118.28928571428571,69.52142857142857,0,1
18,2,1,106.45964912280702,77.09473684210526,0,2
18,3,1,82.9060773480663,92.38950276243094,0,3
18,4,1,92.18823529411765,95.25882352941177,0,4
18,5,1,104.92481203007519,99.02631578947368,0,5
18,6,1,116.82894736842105,101.93859649122807,0,6
18,7,1,93.07865168539325,117.7565543071161,0,7
19,1,1,116.80730897009967,72.32558139534883,0,1
