TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.4443654223494252,1,95.36036036036036,62.887387387387385,1.149,0.025,False,55.85339831269564,10.592796041463368,0
1,2,-3.1286847680620262,2,49.26973684210526,113.76973684210526,0.788,0.127,False,36.87948372929493,10.617594819443198,0
2,1,-0.4609657594687866,1,95.6042105263158,62.74736842105264,0.566,0.05,False,61.60027133014463,10.541999646181749,0
2,2,-3.1161374325485856,2,49.81818181818182,114.22257053291536,0.34,-0.006,False,40.82143550391607,10.167276675898162,0
3,1,-0.4667226835741589,1,96.16159695817493,62.35361216730038,1.277,0.077,False,64.43274676881079,11.107956246604818,0
3,2,-3.1116919367950047,2,50.376770538243626,113.94617563739376,0.951,0.037,False,42.52018004580994,10.7942348556744,0
4,1,-0.4826732508239926,1,97.02329749103944,61.72401433691756,0.704,-0.004,False,70.82022997264771,11.112277292962013,0
4,2,-3.1109761860177048,2,50.36553524804177,114.1514360313316,0.554,0.049,False,47.275844005989086,10.592079170988791,0
5,1,-0.4942901929001178,1,97.01522842639594,61.70389170896785,1.765,0.039,False,74.3399366104196,11.318107194398108,0
5,2,-3.1119383567497985,2,50.323076923076925,114.43846153846154,1.01,-0.042,False,50.04723552261949,10.301355475384744,0
6,1,-0.5127244929348027,1,97.6171875,61.1125,0.898,-0.006,False,83.16318026956269,11.39136606776028,0
6,2,-0.022112875254114272,2,48.38709677419355,115.04466501240697,0.559,-0.037,False,55.09570237606405,10.736150469518858,0
7,1,-0.5195419653920331,1,97.82514450867052,60.72687861271676,2.018,0.139,False,87.65094757249393,11.837962003804464,0
7,2,-0.05133295536008108,2,48.11842105263158,114.95833333333331,1.174,0.038,False,57.88966501240629,12.36893975218496,0
8,1,-0.5399756076196789,1,99.29960578186596,59.650459921156376,0.941,0.003,False,97.74231704608884,12.19162717694524,0
8,2,-0.05478181075959362,2,48.42943548387097,115.03225806451611,0.319,0.088,False,63.75991161860859,13.220094547154826,0
9,1,-0.5478844991588224,1,99.32111251580278,59.64222503160556,2.462,-0.068,False,102.44516610947711,12.260162061374048,0
9,2,-0.049535807695775674,2,48.79761904761905,115.35515873015872,1.178,0.08,False,65.3534951012701,13.569088456685932,0
10,1,-0.5606482373369459,1,98.82438478747204,59.80313199105145,1.12,-0.085,False,114.7561956381606,12.57231375000688,0
10,2,-0.05760119962084162,2,48.14909090909091,116.06,0.763,0.05,False,71.24336082303314,15.02141858564153,0
11,1,-0.5630036860630581,1,98.03174603174604,60.29100529100529,,,True,120.35867135374544,12.4849160179902,0
11,2,-0.06813337711940261,2,48.44061962134251,116.20998278829605,1.422,0.129,False,75.05710765976531,15.869167557109272,0
12,3,-0.6075299720288503,1,121.0533088235294,45.77205882352941,0.291,-0.207,False,71.40329369727438,11.342991371173715,1
12,4,-0.5051253903187654,1,74.63021868787277,74.83697813121272,0.852,0.122,False,62.6659767517951,12.00929486512478,1
12,2,-0.10649199556367045,2,47.50934579439252,117.29127725856698,,,True,82.16833455561363,19.00556569191488,0
13,3,-0.5755533524019925,1,119.66058394160584,46.50912408759124,1.822,-0.413,False,72.85860894845587,12.481711280165534,1
13,4,-0.4832693067470879,1,75.7319391634981,74.59125475285171,1.782,0.301,False,66.92709542192704,12.232769495499314,1
13,5,-2.805124468976327,2,64.67088607594937,115.03481012658229,0.891,-0.337,False,44.47732851254791,9.600349139609625,2
13,6,-0.40695400900502204,2,31.539772727272727,119.3096590909091,0.742,0.123,False,46.64848851020395,12.585882738216927,2
14,3,-0.5200053405481821,1,117.24625623960068,46.998336106489184,0.978,-0.35,False,81.96636771322483,13.844338541850275,1
14,4,-0.44115249317963584,1,78.68727915194346,73.68904593639576,0.768,0.143,False,75.83558480345015,12.595388394870998,1
14,5,-2.803053840818477,2,62.80060422960725,114.14803625377644,0.652,-0.061,False,48.930589667188656,9.1196006381072,2
14,6,-0.30765947893061835,2,33.57029177718833,119.39257294429709,,,True,50.35712940928089,15.349571375403304,2
15,3,-0.49061076083259336,1,114.99193548387096,47.89516129032258,,,True,86.8549254639013,13.965621074043655,1
15,4,-0.42326560160983934,1,80.0313043478261,73.28695652173913,2.165,0.339,False,79.67646121419197,12.55380059901261,1
15,5,-2.7948820398244956,2,62.45639534883721,113.98837209302326,1.148,-0.335,False,52.1904957858649,8.856926433012058,2
15,7,-2.8327740725939083,2,45.79601990049751,116.20398009950247,0.541,0.436,False,28.57125802509906,9.510587003912937,6
15,8,-0.7412674880156475,2,23.693467336683412,122.2964824120603,0.505,-0.032,False,28.92390792888737,8.97877094188646,6
16,9,-0.55834948137402,1,130.406432748538,38.7046783625731,0.552,-0.143,False,47.69656797349635,9.726921376236875,3
16,10,-0.19763668690625855,1,95.791788856305,58.23460410557185,0.71,0.211,False,52.60770674664751,8.856220864530732,3
16,4,-0.39203523104304877,1,82.94679186228483,72.57276995305165,0.607,0.135,False,90.50318084569676,13.390912296360176,1
