TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,1.9513026580749109,1.0,59.913787841796875,111.96551513671875,17.826751708984375,6.870728015899658,0.0,,,,
2.0,1.0,1.8925468662621197,2.0,60.850006103515625,110.45000457763672,21.187259674072266,7.589465618133545,0.0,,,,
3.0,2.0,1.8925468995516332,3.0,60.79999923706055,110.10000610351562,21.81971549987793,7.905693531036377,0.0,,,,
4.0,3.0,1.8157750060567805,4.0,60.91176986694336,110.35295104980469,22.55581283569336,8.246211051940918,0.0,,,,
5.0,4.0,1.8925468995516332,5.0,60.85000228881836,109.95000457763672,24.033309936523438,7.905693531036377,0.0,,,,
6.0,5.0,1.8692952728378285,6.0,61.24594497680664,109.57568359375,26.835338592529297,8.160883903503418,0.0,,,,
7.0,6.0,1.892546832972606,7.0,61.20000457763672,109.9000015258789,28.144268035888672,7.905693054199219,0.0,,,,
8.0,7.0,1.9100889419149032,8.0,61.320003509521484,109.760009765625,30.39756965637207,7.765801906585693,0.0,,,,
9.0,8.0,1.969318776401729,9.0,61.22587585449219,109.96353149414062,33.615440368652344,8.14919662475586,0.0,,,,
10.0,9.0,1.9756880923333031,10.0,61.6810417175293,109.57759094238281,36.240577697753906,8.272306442260742,0.0,,,,
11.0,10.0,2.034443917435608,11.0,67.10000610351562,98.30001068115234,21.913463592529297,7.602630615234375,0.0,,,,
11.0,11.0,1.7506498317333874,12.0,56.26400375366211,121.5479965209961,20.124614715576172,8.049845695495605,0.0,68.0,15.0,0.975,-0.841
12.0,11.0,1.5707963267948966,12.0,55.0,117.5,25.0,8.0,0.0,68.0,15.0,0.4,-0.362
12.0,12.0,1.6704649807883005,13.0,66.10396575927734,102.96038818359375,26.567493438720703,8.358312606811523,0.0,,,,
13.0,11.0,1.5707963267948966,12.0,55.0,115.5,27.0,8.0,0.0,68.0,15.0,0.6,-0.09
13.0,13.0,1.6295521518972016,14.0,66.1500015258789,104.45000457763672,29.184844970703125,7.398974895477295,0.0,72.0,14.0,0.604,0.248
14.0,11.0,1.5707963267948966,12.0,55.0,115.0,30.0,8.0,0.0,68.0,15.0,0.646,-0.125
14.0,13.0,1.6421037882399347,14.0,66.11167907714844,105.93655395507812,32.20366668701172,7.195952415466309,0.0,72.0,14.0,0.472,0.164
15.0,11.0,1.665748023155066,12.0,54.994384765625,114.30899047851562,33.2305908203125,8.390605926513672,0.0,68.0,15.0,,
15.0,13.0,1.6814535496306175,14.0,65.88414764404297,107.04268646240234,34.5650749206543,7.28848123550415,0.0,72.0,14.0,,
16.0,14.0,1.7126933946131422,14.0,63.70000076293945,120.09999084472656,22.344575881958008,7.35391092300415,13.0,,,0.531,0.229
16.0,15.0,1.5707963267948966,12.0,54.0,122.5,21.0,6.0,11.0,,,,
16.0,68.0,1.7894652714632377,12.0,57.89411163330078,98.97647094726562,20.825326919555664,7.59256649017334,11.0,69.0,20.0,0.152,-0.124
16.0,72.0,1.7033478630053496,14.0,68.65502166748047,95.58734130859375,21.344436645507812,7.533331394195557,13.0,73.0,21.0,0.43,-0.06
17.0,14.0,1.5707963267948966,14.0,63.5,121.5,25.0,7.0,13.0,,,0.643,0.239
17.0,16.0,1.5707963267948966,15.0,54.0,123.5,23.0,6.0,0.0,,,,
17.0,68.0,1.8157750060567805,12.0,58.38235855102539,97.97058868408203,21.585670471191406,8.00367546081543,11.0,69.0,20.0,0.534,-0.257
17.0,72.0,1.7234456578429849,14.0,69.4393081665039,94.64450073242188,23.492835998535156,7.1466875076293945,13.0,73.0,21.0,0.442,-0.091
18.0,14.0,1.6421037882399347,14.0,63.17766189575195,123.0126953125,28.21383285522461,6.910964012145996,13.0,,,,
18.0,17.0,1.5707963267948966,16.0,53.5,124.0,24.0,7.0,0.0,76.0,22.0,0.856,0.098
18.0,68.0,1.8157750060567805,12.0,58.82353591918945,96.20588684082031,24.25356101989746,8.00367546081543,11.0,69.0,20.0,0.723,-0.363
18.0,72.0,1.7818896600711553,14.0,70.17073059082031,93.53659057617188,25.702238082885742,7.403361797332764,13.0,73.0,21.0,0.585,-0.032
19.0,17.0,1.6951513272827368,16.0,52.76924133300781,124.84617614746094,28.279918670654297,7.442083835601807,0.0,76.0,22.0,0.571,-0.072
19.0,18.0,1.6332151385619023,17.0,62.7470817565918,124.54669952392578,31.189144134521484,7.298259735107422,0.0,,,,
19.0,68.0,1.7818896600711553,12.0,59.67072677612305,93.53659057617188,27.86737060546875,8.101792335510254,11.0,69.0,20.0,0.583,-0.231
19.0,72.0,1.804539512247143,14.0,70.70707702636719,92.93025970458984,28.628297805786133,7.365532875061035,13.0,73.0,21.0,0.617,-0.094
20.0,17.0,1.6421037882399347,16.0,52.789337158203125,124.4492416381836,31.134960174560547,7.195952415466309,0.0,76.0,22.0,,
20.0,19.0,1.6332151385619023,18.0,62.24903106689453,127.01556396484375,34.18330001831055,7.1111249923706055,0.0,,,,
20.0,68.0,1.7590178334183098,12.0,60.5010986328125,91.6192626953125,30.779937744140625,7.952264785766602,11.0,69.0,20.0,,
20.0,72.0,1.7273982050195829,14.0,70.5,92.5,31.712390899658203,7.174278736114502,13.0,73.0,21.0,,
21.0,20.0,1.8490960115626611,12.0,59.00943374633789,94.21697998046875,19.917278289794922,8.378993034362793,68.0,,,0.832,-0.28
21.0,21.0,1.5707963267948966,14.0,70.0,101.5,19.0,8.0,72.0,77.0,34.0,0.33,0.254
21.0,22.0,1.5707963267948966,16.0,53.0,138.5,19.0,6.0,17.0,,,,
21.0,23.0,1.5707963267948966,19.0,63.5,117.0,22.0,7.0,0.0,,,0.542,-0.942
21.0,24.0,1.6814535496306175,20.0,62.231712341308594,142.4146270751953,21.534149169921875,7.1780500411987305,0.0,79.0,36.0,0.293,-0.593
21.0,69.0,2.070143092505416,12.0,67.07006072998047,72.5382080078125,20.670452117919922,7.023165225982666,68.0,70.0,46.0,0.517,0.027
21.0,73.0,2.034443917435608,14.0,74.70001220703125,79.10000610351562,21.0190372467041,6.7082037925720215,72.0,74.0,33.0,0.447,0.039
21.0,76.0,1.5707963267948966,16.0,52.5,115.0,20.0,7.0,17.0,,,,
22.0,20.0,2.4329663670424404,12.0,54.999996185302734,95.0,24.079280853271484,8.026427268981934,68.0,,,0.633,-0.147
22.0,21.0,1.4288992423318942,14.0,70.06999969482422,102.99000549316406,20.647518157958984,7.212489604949951,72.0,77.0,34.0,0.701,0.278
22.0,23.0,1.3734008294274058,19.0,62.71154022216797,112.05768585205078,24.71063232421875,6.864064693450928,0.0,,,,
22.0,24.0,1.5707963267948966,20.0,61.5,139.5,23.0,7.0,0.0,79.0,36.0,0.6,0.458
22.0,25.0,1.4601391871829597,21.0,53.56707763671875,116.1036605834961,20.42983627319336,7.509344100952148,0.0,,,0.75,-0.177
22.0,26.0,1.5707963267948966,22.0,52.0,139.5,21.0,6.0,0.0,,,,
22.0,69.0,2.034443917435608,12.0,67.20000457763672,72.60000610351562,23.255107879638672,7.155416965484619,68.0,70.0,46.0,0.447,0.08
22.0,73.0,2.034443917435608,14.0,75.40000915527344,78.70000457763672,23.25510597229004,6.708203315734863,72.0,74.0,33.0,0.447,-0.103
23.0,20.0,2.582993349944155,12.0,52.438209533691406,95.60112762451172,27.241945266723633,8.47998332977295,68.0,,,0.623,-0.164
