TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
12,7,-2.1186182715051087,3,94.70348837209302,139.5639534883721,1.852,1.98,False,25.163556148957365,8.877593532300805,3
13,4,-2.44644201128088,1,83.89837398373983,106.32926829268293,0.591,-0.229,False,35.0941894962728,9.191391415076335,1
13,8,-1.888337824751933,2,74.12048192771084,116.74698795180724,0.782,-0.485,False,33.30089379133855,9.657321386030992,2
13,6,-2.0448202472599637,3,85.02475247524752,121.7079207920792,0.712,-0.59,False,31.34477409339454,8.370840096058474,3
13,5,-2.121952741153626,1,100.752,132.472,0.099,0.149,False,35.82558152023791,9.109725612596014,1
13,9,-2.170081666387205,2,88.28048780487805,142.9878048780488,0.95,0.263,False,33.62001584899404,9.522462007141751,2
13,7,-2.1337720320156928,3,100.7883817427386,147.39834024896265,0.802,0.087,False,34.42247165953942,9.132721047228811,3
14,4,-2.4094825948997647,1,82.86181818181818,105.68727272727271,0.58,0.345,False,38.046994097997135,9.55650920609322,1
14,8,-1.992396424037246,2,71.82671480144404,115.32490974729242,0.833,-0.214,False,37.21078799163805,9.818020551611406,2
14,6,-2.132659587586145,3,83.03125,119.50446428571428,0.805,-1.166,False,34.90565136566609,8.30281287987178,3
14,5,-2.1136710133841397,1,101.21400778210116,133.0544747081712,-0.209,0.698,False,36.32190399077957,9.26067130199859,1
14,9,-2.1521284531568545,2,89.11071428571428,144.01785714285714,0.784,0.52,False,38.37019287460237,9.513070106303513,2
14,7,-2.164902306801086,3,101.1818181818182,147.65530303030303,0.933,-0.411,False,38.43230223511853,9.04438447583382,3
15,4,-2.2789945346310745,1,83.56996587030717,107.320819112628,0.593,0.563,False,40.94513728974907,9.52288223569703,1
15,8,-2.1117740731426564,2,70.02555910543131,115.17571884984024,0.9,0.116,False,41.37351840671423,10.00618082339662,2
15,6,-2.213636059604357,3,79.44979919678715,114.89558232931726,0.915,-0.571,False,38.92895674738847,8.332465995453774,3
15,5,-2.087247607360554,1,102.89156626506023,136.16465863453814,0.003,0.634,False,35.27502382479408,9.200934431361077,1
15,9,-2.1163377392622573,2,90.5210355987055,146.20064724919095,0.991,0.785,False,42.28783869510802,9.688686235874664,2
15,7,-2.1401424824141153,3,99.94285714285714,146.01071428571427,,,True,43.09520048226665,8.70178385918775,3
16,4,-2.173623972050676,1,85.2051282051282,109.6153846153846,0.437,-0.123,False,43.91088132682568,9.428518441942275,1
16,6,-2.1468003992305387,3,77.79710144927536,112.56884057971014,1.193,-0.204,False,43.50173415388959,8.321143409514308,3
16,8,-2.098321105941825,2,70.38053097345133,115.63716814159292,,,True,45.87265434854772,9.704587854114594,2
16,5,-2.0128859929562983,1,105.0,138.5425101214575,-0.083,0.065,False,35.29015059187661,9.11118018696878,1
16,10,-2.0506500623956034,3,95.04615384615384,136.3153846153846,0.482,0.359,False,20.06510893597101,8.394851610667759,7
16,9,-2.0838831505201862,2,92.97383720930232,149.29651162790697,,,True,47.24364922179634,9.657697075646004,2
16,11,-2.096485538210899,3,104.9329268292683,154.6890243902439,0.393,0.906,False,25.870094459403667,8.225297793141742,7
17,6,-2.1494002169506534,3,77.1923076923077,111.74679487179488,,,True,49.467633840232274,8.339113207428808,3
17,4,-2.1802126158466155,1,84.79384615384615,109.15384615384616,-1.644,-0.729,False,46.09374884089405,9.247033526227812,1
17,12,-2.0561791292012406,2,64.860103626943,106.69948186528498,1.84,-0.773,False,26.907526650524005,9.40229020200163,8
17,13,-2.1219211771627484,2,76.26229508196721,125.99453551912568,2.021,1.032,False,23.82990620672805,9.989961980495297,8
17,5,-1.9877035373183085,1,105.31020408163263,138.71428571428572,0.156,0.072,False,34.872824313422946,9.09516406960502,1
17,10,-2.00895703800962,3,96.10457516339868,137.76470588235293,1.876,0.278,False,22.477556279881306,8.752178922045381,7
17,14,-1.9763328774453328,2,89.16129032258064,142.2311827956989,1.834,1.115,False,24.668155846342188,9.807610356925093,9
17,11,-2.1299282156648545,3,107.11640211640211,158.68253968253967,1.467,1.478,False,27.836544128561847,8.763570527327095,7
17,15,-2.187077451700259,2,100.0691489361702,162.30851063829786,1.694,2.387,False,27.65191477271343,8.87657139718229,9
18,16,-1.9937336967277304,3,66.14146341463415,92.8390243902439,0.608,-0.802,False,32.247645898782,8.347244125603348,6
18,12,-2.0391820453871214,2,63.01176470588236,103.29803921568627,0.781,-0.239,False,36.10545895141688,9.439582338357027,8
18,4,-2.237763717124983,1,82.73384030418251,106.1406844106464,1.41,0.131,False,37.87413587430746,9.057111091105837,1
18,17,-2.1768483094308033,3,82.18691588785046,118.8177570093458,0.679,-0.343,False,32.48271830715538,8.568983036667797,6
18,13,-1.9198559102934434,2,78.13492063492063,130.88888888888889,0.646,0.376,False,33.93348358820075,9.675598433625495,8
18,10,-1.774370395911051,3,97.56744186046512,138.43720930232558,0.63,-0.054,False,31.85631696489231,8.699486920348313,7
18,5,-1.770232546341365,1,105.65725806451611,138.90322580645162,-0.087,0.153,False,35.65500320430373,9.089930357821224,1
18,14,-1.838389895026092,2,91.412,147.396,0.624,0.082,False,33.83836497418007,9.63722449018304,9
18,11,-2.537979260696734,3,112.58677685950413,163.900826446281,0.728,0.149,False,35.173752055639376,8.913749844452298,7
18,15,-2.6339810463131466,2,108.50996015936256,171.10756972111554,0.792,0.429,False,36.11951109279685,9.091334255938264,9
19,16,-1.9387366289282792,3,64.41949152542372,89.13983050847457,0.578,-0.294,False,35.28915661201032,8.757828304428461,6
19,12,-2.006312225473207,2,62.02439024390244,102.50174216027877,0.869,0.083,False,40.00873215103943,9.718107364319216,8
19,4,-2.2303570836411026,1,83.29220779220779,106.53571428571428,0.444,0.233,False,44.92280069448752,8.940471278152994,1
19,17,-2.2599440242460345,3,81.50813008130082,117.20325203252033,0.819,0.283,False,35.87851389789894,8.92089658101105,6
19,13,-1.871347588581898,2,78.5072463768116,132.85507246376812,1.037,0.748,False,37.1644358745756,9.7848436079294,8
19,10,-1.6429804922894802,3,97.86147186147186,137.9004329004329,0.937,0.349,False,35.00511448895267,8.653684642138744,7
19,5,-1.663171506700411,1,105.85770750988142,139.71146245059288,-0.003,0.549,False,35.21880219601827,9.272537665339886,1
19,14,-1.7386456125130423,2,91.05109489051095,148.0985401459854,0.856,0.712,False,36.95745318880786,9.694262081564196,9
19,11,-2.690771596268808,3,113.5433962264151,164.14716981132077,0.841,0.434,False,38.81364438127647,8.86501471030375,7
19,15,-2.756922048972254,2,111.18772563176896,171.942238267148,0.813,0.811,False,40.08067555379795,9.073994286772244,9
20,16,-1.9152315157634727,3,63.906976744186046,87.6937984496124,0.569,-0.229,False,38.17945450904898,8.845396403725887,6
20,12,-2.0035884620811024,2,62.1025641025641,102.93910256410255,,,True,44.35262759801367,9.71656578537139,8
20,4,-2.241050740301216,1,83.97872340425532,107.48024316109422,0.777,0.159,False,47.14524800109731,9.07980184716689,1
20,17,-2.2956498927147737,3,82.3544776119403,118.3358208955224,0.792,0.375,False,39.97155153227366,8.78672043140817,6
20,13,-1.8023445679605063,2,79.54692556634305,136.58252427184465,,,True,42.349133207680126,9.876204048863356,8
20,10,-1.5036046073974914,3,98.99239543726236,139.23954372623575,0.841,-0.18,False,39.69064818075693,8.896936315657335,7
20,5,-1.546166058040834,1,106.599173553719,142.58677685950414,-0.114,0.073,False,35.20454718017457,8.89042709410711,1
20,14,-1.635583172064274,2,91.08108108108108,152.2466216216216,1.156,1.175,False,41.238892833844815,9.441410956427978,9
20,11,-2.8324721896572576,3,114.46896551724136,166.1448275862069,0.787,-0.082,False,43.01884019457082,8.806390608158727,7
20,15,-2.8798263652244045,2,114.62458471760796,174.54152823920265,,,True,44.145970761067936,8.947996018344739,9
21,16,-1.9305493563507024,3,63.43214285714286,86.625,1.073,-0.985,False,41.022817121192176,8.938149487312701,6
21,18,-1.8575091766639313,2,57.41573033707865,92.78651685393258,0.448,-0.777,False,25.98917443233944,8.908447613795396,12
21,4,-2.1591706674028566,1,83.79108635097494,108.6350974930362,0.9,-0.412,False,51.028111506524176,9.299084496598384,1
21,19,-2.1690827497784273,2,66.54037267080746,112.11180124223604,0.415,-0.26,False,22.52531534925112,9.332318652185805,12
21,17,-2.1689514948413797,3,82.22259136212625,120.70099667774086,0.977,-0.155,False,43.93127707250002,9.053133780272503,6
21,10,-1.417292717234781,3,99.48310810810813,137.78378378378378,,,True,43.89691804654306,9.021591349950327,7
21,20,-1.9323045314055478,2,77.54878048780488,129.67073170731706,0.494,0.182,False,22.078927736596334,9.536420588484315,13
21,5,-1.463363056767262,1,106.59751037344398,143.04564315352698,0.133,0.087,False,34.63263576311412,8.978354114648997,1
21,14,-1.5563320863654118,2,89.66076696165192,159.858407079646,0.917,0.502,False,47.01977547574922,9.75598597939816,9
21,21,-1.5260363550421312,2,81.12571428571428,149.86285714285714,0.428,0.497,False,24.403869848889467,9.398490633840206,13
21,11,-2.8745236381156607,3,113.865625,166.059375,,,True,46.955809369827975,8.944643867945524,7
21,22,-2.894230156338823,2,103.77333333333333,172.01333333333332,0.521,0.201,False,21.52472580657057,8.960354721200092,15
21,23,-2.903048814417868,2,124.60571428571428,176.84,0.465,0.385,False,26.263321246234742,8.748116880438321,15
22,16,-1.9175449585179067,3,61.53894080996885,81.90031152647975,,,True,46.38840946586753,9.119189366511058,6
22,18,-1.850400022664674,2,55.88205128205128,89.16410256410256,1.656,-1.901,False,28.228614146958662,8.973441243309164,12
22,4,-2.1488446589330006,1,82.92447916666667,106.703125,,,True,55.52771488873467,9.154041110084446,1
22,19,-2.1840416382249503,2,66.27118644067797,110.75706214689264,1.822,-0.328,False,24.60237624041586,9.294483303670225,12
22,17,-2.1426770570049523,3,81.95209580838323,119.94610778443112,,,True,48.81422519235686,9.073794186134862,6
22,24,-1.3236277479316843,3,101.29479768786128,126.90751445086704,1.518,0.625,False,25.301774685485515,8.869204694017819,10
22,20,-1.9158875347015147,2,77.95652173913044,130.4891304347826,1.973,1.303,False,24.55001606458023,9.630308198212443,13
22,5,-1.4373700298510141,1,106.26748971193416,143.8312757201646,-0.081,0.151,False,35.29873303447937,8.911312685683397,1
22,25,-1.4518066521464021,3,97.56375838926176,147.93959731543623,1.637,1.925,False,22.0612122314954,8.71153869352772,10
22,14,-1.5847708231470445,2,89.26541554959786,162.94638069705093,,,True,51.60651345585583,9.943648383424492,9
22,21,-1.39144030068078,2,80.30412371134021,153.11855670103094,1.499,0.927,False,26.54141800872769,9.48101347055518,13
22,26,-2.9314689616019316,3,103.64117647058823,164.18235294117648,,,False,24.61533022442928,8.98949688661599,11
22,27,-2.8664431744144148,3,126.04347826086956,168.43478260869566,1.682,-0.501,False,27.074242304686265,8.832753802353862,11
22,22,-2.9678891228655675,2,104.50898203592814,172.7425149700599,,,True,24.128226303747248,8.924173880554022,15
22,23,-2.973530361728465,2,128.0483870967742,176.747311827957,1.842,0.542,False,28.58863397935075,8.441879756432666,15
23,28,-2.093281791094848,3,51.65546218487395,59.588235294117645,0.789,0.012,False,31.992563488669084,9.640508700819844,16
23,18,-1.8698549079956766,2,51.70472440944882,80.55905511811024,,,True,36.51082681850295,9.075192330108916,12
23,29,-1.8793206336188006,3,61.36813186813187,84.56043956043956,0.625,-1.344,False,26.679233507313803,8.888346542997029,16
23,30,-2.038526019088393,1,72.38271604938272,90.18930041152264,0.57,-0.676,False,38.246317549490485,8.427726515188011,4
23,19,-2.138412220351809,2,65.33469387755102,109.40408163265306,0.751,-0.42,False,33.71406410550689,9.564491578180208,12
23,31,-2.1755955138330143,3,74.37442922374429,108.46575342465754,0.742,-0.776,False,32.13994658857018,8.90304415605222,17
23,32,-2.0473780392472163,1,89.28260869565217,117.3913043478261,0.554,-0.138,False,34.720763277945515,8.87360181195309,4
23,24,-1.530401467493736,3,101.78761061946902,130.5,0.81,-0.193,False,32.88981661104667,8.93923356469953,10
23,33,-2.0222596665238455,3,89.4304932735426,134.60089686098655,0.785,-0.133,False,33.89478971526278,8.662940963130701,17
23,20,-1.9941739912871923,2,81.19028340080972,136.14574898785426,0.959,0.087,False,34.41434947312263,9.384097022255716,13
23,5,-1.5029735242455287,1,108.90212765957448,142.8,-0.011,-0.07,False,34.89513443496948,8.786119923673152,1
23,21,-1.6171365971311742,2,78.79518072289157,159.09236947791166,0.741,0.135,False,34.03790390903488,9.761972110972469,13
23,25,-1.2195683109183515,3,97.84653465346534,159.16831683168317,0.59,0.388,False,30.24854788945505,8.660664932487858,10
23,34,-1.3064088679265353,2,88.35864978902954,164.43459915611814,0.87,0.48,False,35.86282372932939,8.679072519750449,14
23,27,-2.637826461765935,3,124.45967741935485,166.49193548387098,0.644,0.164,False,35.48276841058885,9.14635272603179,11
23,35,-0.8618613429760401,2,99.80434782608695,173.02608695652174,0.92,0.332,False,34.469814297979525,8.866635950328671,22
23,36,-0.8632709258783207,2,105.78318584070796,178.28318584070797,0.891,0.4,False,33.21134338324004,8.89056947219598,22
23,23,-2.966682481819567,2,130.4124513618677,178.3774319066148,0.653,0.253,False,37.79838273309804,8.891531777954196,15
23,37,-2.442356394007017,2,85.50574712643679,186.9463601532567,0.84,0.568,False,34.99991256497176,9.79726370808546,14
24,28,-2.4533513620108347,3,54.5,57.08139534883721,0.696,-0.296,False,35.93620864314854,9.376820653943192,16
24,38,-1.6564645884620859,2,48.27777777777778,66.41269841269842,0.254,-1.769,False,19.60468925583546,8.319872662920032,18
24,29,-1.8849446805760826,3,58.88059701492537,78.03980099502488,0.727,-1.575,False,29.80585930861571,8.707181130825118,16
24,30,-2.02610023701372,1,71.06488549618321,86.90458015267176,0.508,0.08,False,41.098811224464434,8.406823106130567,4
24,39,-1.9441174764535,2,52.3013698630137,83.70547945205479,0.431,-1.186,False,20.633996387125872,9.078041273661183,18
24,31,-2.122933588934604,3,72.37448559670781,105.13168724279836,0.887,-0.949,False,35.848653834795485,8.90685950424708,17
24,19,-2.1208239771174586,2,64.28888888888889,107.58148148148148,,,True,37.47067904744981,9.589500885014372,12
24,32,-2.091119665083298,1,89.2289156626506,116.56224899598394,0.324,0.255,False,37.489527452889725,9.19120600156904,4
24,24,-1.5712324390032804,3,101.98340248962656,129.12033195020746,0.71,-0.335,False,36.93800037924248,8.560955122374748,10
24,33,-1.9899832498618177,3,89.55645161290323,133.71774193548387,0.779,-0.376,False,37.81912524414386,8.76950354391162,17
24,20,-1.931313754598418,2,81.61428571428571,136.39642857142857,0.87,-0.037,False,39.20868540757964,9.381506386441314,13
24,5,-1.5451941434337424,1,109.47967479674796,141.91869918699186,-0.11,-0.001,False,34.83923985909954,9.181168817281318,1
24,21,-1.644809074734436,2,78.94909090909091,159.7709090909091,,,True,37.742641655168,9.636719164813206,13
24,25,-1.2215657185229882,3,98.30263157894736,161.16228070175438,0.971,0.234,False,33.19927573071887,8.884756633444784,10
24,34,-1.3104601765114094,2,88.67293233082707,166.98496240601503,0.94,0.373,False,40.21202539706143,8.855545176765022,14
24,27,-2.6625349184794773,3,124.95539033457248,167.1449814126394,0.455,0.185,False,38.70350412777993,9.223655380364152,11
24,35,-1.014371196715153,2,99.7109375,174.9921875,0.638,0.336,False,39.07010948026677,9.120781467339768,22
24,36,-0.9801859449571382,2,105.44313725490196,180.80392156862743,0.818,0.337,False,37.66848925308004,9.028625290585849,22
24,23,-2.9292821073262454,2,131.8612099644128,178.8861209964413,0.953,0.434,False,41.06213072241915,8.940568528718462,15
24,37,-2.3773431828021696,2,84.80756013745705,190.37800687285224,1.038,0.169,False,39.19932253722872,10.000600937276104,14
25,28,-2.505493921908466,3,54.197080291970806,55.31386861313869,0.767,0.249,False,39.41399737263672,9.300523032961136,16
25,38,-1.8614990366498183,2,41.798507462686565,60.16417910447761,0.607,-0.667,False,20.872676721140635,8.301936156750257,18
25,29,-2.1142694590128928,3,55.54468085106383,70.66808510638297,0.733,-0.714,False,33.44116059379326,9.125863804691388,16
25,39,-2.2048230186075077,2,50.32716049382716,77.9320987654321,0.405,-0.453,False,22.788281500019213,9.118926844431632,18
25,30,-1.9583311029283064,1,71.38434163701068,87.16014234875445,0.716,0.908,False,43.63948246518983,8.524386282168457,4
25,31,-2.069225559975933,3,69.54850746268657,101.31343283582088,0.833,-0.504,False,40.28364653377359,8.852378253023064,17
25,40,-2.008912811239437,2,57.40268456375839,96.2013422818792,0.37,-0.611,False,20.912867154330723,9.274314911257164,19
25,32,-1.9947114666542674,1,89.8576923076923,117.68461538461538,0.914,0.689,False,39.110443884180704,9.48338543457426,4
25,41,-2.1993906647780053,2,66.58389261744966,112.48322147651008,0.43,-0.159,False,21.452620121781624,9.008023542144825,19
25,24,-1.6346185764245942,3,101.32472324723248,127.50553505535056,0.93,-0.557,False,40.48663197818423,8.753344083098908,10
25,33,-1.9907106395349605,3,88.32246376811594,132.2826086956522,1.018,-0.36,False,41.71578044393848,9.084779164499173,17
25,20,-1.8984838148676764,2,80.72937293729373,136.7062706270627,1.012,0.407,False,43.55957971160148,9.09924385160486,13
25,5,-1.5385008515079193,1,109.5327868852459,141.86885245901638,0.096,-0.07,False,34.29013182332933,9.209370109186567,1
25,42,-1.836219221850598,2,76.85365853658537,150.78048780487805,0.266,-0.68,False,22.167888397270463,9.502650654175351,21
25,25,-1.2547453107053208,3,97.99203187250995,162.71713147410358,0.809,0.209,False,38.055411572682125,8.628823312877355,10
25,34,-1.3674712231428234,2,88.52027027027027,169.17567567567568,0.877,0.592,False,44.91050596351037,9.401272611154472,14
25,27,-2.620321132092203,3,126.16312056737588,167.39361702127658,0.574,0.002,False,40.97817121768343,9.297966265679351,11
25,35,-1.1092207949166684,2,100.2226148409894,176.63604240282686,0.848,0.47,False,42.26250840815104,9.179780847512234,22
25,43,-1.5538214847018161,2,79.22695035460993,168.98581560283688,0.626,-0.099,False,19.6038145567067,9.298707928330682,21
25,36,-1.0903736051899933,2,106.27898550724638,182.268115942029,,,True,41.75802995829815,9.251030957868045,22
25,23,-2.892763697102849,2,134.35369774919613,179.7395498392283,,,True,45.82555014377193,8.943165177238992,15
25,37,-2.3359866515594363,2,83.61609907120743,191.8266253869969,,,True,44.38739932591594,10.097831541334562,14
26,28,-2.425159921202434,3,55.01672240802676,56.25083612040134,0.868,-1.119,False,43.249822573152144,9.157861223183447,16
26,38,-1.7079665798434656,2,38.58169934640523,58.31372549019608,0.382,-1.273,False,23.90980024858622,8.354835444405097,18
26,29,-2.38035805998924,3,54.54545454545455,66.89723320158103,0.753,-1.195,False,37.10827204152187,8.8977170622832,16
26,39,-2.607317568239985,2,49.94886363636363,75.4715909090909,0.377,-1.087,False,24.81153862907493,9.148575580681564,18
26,30,-1.8435156497182072,1,74.44067796610169,90.52203389830508,0.645,-0.823,False,47.218398659195486,8.652976872527127,4
26,31,-1.960937033914704,3,68.54362416107382,98.94630872483222,0.786,-0.563,False,44.45072987131344,8.818966015670766,17
26,40,-1.9495684498034453,2,56.95121951219512,92.90243902439023,0.59,-0.708,False,22.760403480263903,9.277195344670789,19
26,41,-2.0430537173703396,2,65.52409638554217,112.1867469879518,0.436,-0.182,False,23.60031908902624,9.115051494498315,19
26,32,-1.8423902117628392,1,91.67169811320754,120.63396226415094,0.671,-0.3,False,43.68169930473174,8.146497536112918,4
26,24,-1.745919404924204,3,100.25082508250826,124.8019801980198,,,True,45.1347405507593,9.21077391471267,10
26,33,-1.8992208587108623,3,87.03726708074534,130.9751552795031,0.857,-0.191,False,46.80682496748364,9.566808325922764,17
26,20,-1.8169597251980565,2,80.12650602409639,139.41265060240963,,,True,48.62196370046532,9.030537261641838,13
26,5,-1.4854701130208048,1,109.4251012145749,141.51012145748987,0.173,-0.077,False,34.77019722443625,9.374500513494466,1
26,42,-1.8006022029418887,2,74.22543352601156,148.30057803468208,0.621,-0.28,False,23.49646119928215,9.506544863570303,21
26,25,-1.3312094720037726,3,97.63138686131389,164.15328467153284,,,True,42.10262833754419,8.560717900425702,10
26,34,-1.4510608164776373,2,88.615625,172.4625,0.974,0.552,False,49.29675950538395,9.475921908623851,14
26,27,-2.5587078922905167,3,126.44590163934426,167.19016393442624,0.972,-0.027,False,43.84770767719625,9.593320421336008,11
26,35,-1.2243880703754173,2,101.15635179153094,178.80781758957656,0.736,0.368,False,46.50127665050878,9.170712034353254,22
26,43,-1.7014714181891002,2,78.77215189873418,168.65189873417722,0.448,0.209,False,22.73173187106685,9.06196398857304,21
26,44,-1.4452495993491987,2,111.6231884057971,173.44202898550725,0.559,-0.231,False,21.763060990267032,8.167636202955615,36
26,45,-2.69540263475344,2,125.98170731707316,177.359756097561,0.499,0.011,False,23.935519396451493,8.86979721615803,23
26,46,-2.0665126925174024,2,76.38172043010752,185.3010752688172,0.565,0.461,False,25.589898548822287,9.451580430817785,37
26,47,-3.0941842345345876,2,147.26373626373626,183.2142857142857,0.443,0.139,False,26.086334270589063,9.009552979647204,23
26,48,-1.0538347115506066,2,104.11377245508982,192.7844311377245,0.425,0.424,False,24.80384305410219,8.708771219210918,36
26,49,-2.5083970292191413,2,90.46666666666668,201.8,0.311,0.75,False,22.86735087578244,9.30505571738558,37
27,28,-2.550695944282886,3,50.98170731707317,52.3719512195122,,,True,47.58975534471383,9.053832264585754,16
27,38,-1.7406742737436807,2,32.05263157894737,54.88304093567251,1.352,-1.746,False,25.81984965415053,8.549594350414212,18
27,29,-2.5381035086562465,3,50.75971731448763,62.27561837455831,,,False,40.87434676117424,9.12710434702422,16
27,39,-2.6237127926237256,2,47.87765957446808,70.31382978723404,,,False,26.69897299772766,9.033540777256189,18
27,30,-1.8102637177411838,1,73.521875,85.925,,,True,50.443056175430726,9.192411404650024,4
27,31,-1.9434964892138746,3,68.00604229607251,95.88519637462235,,,True,48.37834042883297,9.10039352852322,17
27,40,-1.9332868973207276,2,56.23243243243243,89.17837837837838,,,False,25.709771439380223,9.287689737364529,19
27,41,-2.021501227885669,2,65.5752688172043,111.10215053763442,,,False,25.78107765432476,9.29232210758217,19
27,32,-1.8486436761694622,1,91.5226480836237,118.86062717770037,-1.913,0.294,False,47.03747568475885,8.303901920469894,4
27,50,-1.8916659102936106,3,98.1141304347826,112.41304347826087,7.095,-1.577,False,25.5730987423561,9.345555068677427,24
27,33,-1.8832834514124364,3,87.09428571428572,129.78857142857143,-3.446,0.159,False,51.09347033516564,9.582414980820388,17
27,51,-1.809295166721662,2,77.74444444444444,128.37777777777777,,,False,25.849940590792247,8.959598127874097,20
27,52,-1.5470317864161833,3,102.51829268292684,134.02439024390245,2.069,2.014,False,24.11522698209034,8.72350228335427,24
27,5,-1.4768764589537045,1,109.7676348547718,140.7551867219917,,,True,35.63615379705131,8.855279938145905,1
27,42,-1.7147228587725851,2,73.96,146.865,,,False,26.601008546846888,9.690673056634346,21
